"pid","location","totval","bedrooms","bathrooms","halfbaths"
5839,"69 BARNES AV",137200,6,2,2
5840,"349 MIDDLETOWN AV",100300,3,1,0
5841,"351 MIDDLETOWN AV",118600,2,2,0
5842,"20 DONNA DR #A-1",27800,2,1,0
5843,"20 DONNA DR #A-2",27800,2,1,0
5844,"20 DONNA DR #A-3",25300,1,1,0
5845,"20 DONNA DR #B-1",27800,2,1,0
5846,"20 DONNA DR #B-2",30600,2,1,0
5847,"20 DONNA DR #B-3",25300,1,1,0
5848,"20 DONNA DR #B-4",25300,1,1,0
5849,"20 DONNA DR #B-5",25300,1,1,0
5850,"20 DONNA DR #B-6",25300,1,1,0
5851,"20 DONNA DR #B-7",27800,2,1,0
5852,"20 DONNA DR #B-8",27800,2,1,0
5853,"20 DONNA DR #C-1",27800,2,1,0
5854,"20 DONNA DR #C-2",27800,2,1,0
5855,"20 DONNA DR #C-3",25300,1,1,0
5856,"20 DONNA DR #C-4",25300,1,1,0
5857,"20 DONNA DR #C-5",25300,1,1,0
5858,"20 DONNA DR #C-6",25300,1,1,0
5859,"20 DONNA DR #C-7",27800,2,1,0
5860,"20 DONNA DR #C-8",27800,2,1,0
5861,"40 DONNA DR #A-1",28000,2,1,0
5862,"40 DONNA DR #A-2",28000,2,1,0
5863,"40 DONNA DR #A-3",25300,1,1,0
5864,"40 DONNA DR #A-4",25300,1,1,0
5865,"40 DONNA DR #A-5",25300,1,1,0
5866,"40 DONNA DR #A-6",25300,1,1,0
5867,"40 DONNA DR #A-7",28000,2,1,0
5868,"40 DONNA DR #A-8",28000,2,1,0
5869,"40 DONNA DR #B-1",28000,2,1,0
5870,"40 DONNA DR #B-2",28000,2,1,0
5871,"40 DONNA DR #B-3",25300,1,1,0
5872,"40 DONNA DR #B-4",25300,1,1,0
5873,"40 DONNA DR #B-5",25300,1,1,0
5874,"40 DONNA DR #B-6",25300,1,1,0
5875,"40 DONNA DR #B-7",25300,1,1,0
5876,"40 DONNA DR #B-8",25300,1,1,0
5877,"40 DONNA DR #B-9",25300,1,1,0
5878,"40 DONNA DR #B-10",25300,1,1,0
5879,"40 DONNA DR #B-11",28000,2,1,0
5880,"40 DONNA DR #B-12",28000,2,1,0
5881,"40 DONNA DR #C-1",28000,2,1,0
5882,"40 DONNA DR #C-2",28000,2,1,0
5883,"40 DONNA DR #C-3",25300,1,1,0
5884,"40 DONNA DR #C-4",25300,1,1,0
5885,"40 DONNA DR #C-5",25300,1,1,0
5886,"40 DONNA DR #C-6",27800,2,1,0
5887,"40 DONNA DR #C-7",27800,2,1,0
5888,"40 DONNA DR #C-8",25300,1,1,0
5889,"40 DONNA DR #C-9",25300,1,1,0
5890,"40 DONNA DR #C-10",27900,1,1,0
5891,"40 DONNA DR #C-11",28000,2,1,0
5892,"40 DONNA DR #C-12",28000,2,1,0
5893,"60 DONNA DR #A-1",27800,2,1,0
5894,"60 DONNA DR #A-2",25300,1,1,0
5895,"60 DONNA DR #A-3",25300,1,1,0
5896,"60 DONNA DR #A-4",27800,2,1,0
5897,"60 DONNA DR #A-5",27800,2,1,0
5898,"60 DONNA DR #A-8",27800,2,1,0
5899,"60 DONNA DR #B-1",27800,2,1,0
5900,"60 DONNA DR #B-2",25300,1,1,0
5901,"60 DONNA DR #B-3",25300,1,1,0
5902,"60 DONNA DR #B-4",27800,2,1,0
5903,"60 DONNA DR #B-5",27800,2,1,0
5904,"60 DONNA DR #B-6",25300,1,1,0
5905,"60 DONNA DR #B-7",25300,1,1,0
5906,"60 DONNA DR #B-8",27800,2,1,0
5907,"60 DONNA DR #C-1",27800,2,1,0
5908,"60 DONNA DR #C-2",25300,1,1,0
5909,"60 DONNA DR #C-3",25300,1,1,0
5910,"60 DONNA DR #C-4",27800,2,1,0
5911,"60 DONNA DR #C-5",27800,2,1,0
5912,"60 DONNA DR #C-6",25300,1,1,0
5913,"60 DONNA DR #C-7",25300,1,1,0
5914,"60 DONNA DR #C-8",27800,2,1,0
5915,"15 DONNA DR #A-1",29800,2,1,0
5916,"15 DONNA DR #A-2",29800,2,1,0
5917,"15 DONNA DR #A-3",26600,1,1,0
5918,"15 DONNA DR #B-1",29800,2,1,0
5919,"15 DONNA DR #B-2",29800,2,1,0
5920,"15 DONNA DR #B-3",26600,1,1,0
5921,"15 DONNA DR #15B4",26600,1,1,0
5922,"15 DONNA DR #15B5",26600,1,1,0
5923,"15 DONNA DR #15B6",26600,1,1,0
5924,"15 DONNA DR #B-7",29800,2,1,0
5925,"15 DONNA DR #15B8",29800,2,1,0
5926,"15 DONNA DR #15C1",29800,2,1,0
5927,"15 DONNA DR #C-2",29800,2,1,0
5928,"15 DONNA DR #C-3",26600,1,1,0
5929,"15 DONNA DR #C-4",26600,1,1,0
5930,"15 DONNA DR #C-5",26600,1,1,0
5931,"15 DONNA DR #C-6",26600,1,1,0
5932,"15 DONNA DR #C-7",29800,2,1,0
5933,"15 DONNA DR #C-8",29800,2,1,0
5934,"25 DONNA DR #A-1",29800,2,1,0
5935,"25 DONNA DR #A-2",29800,2,1,0
5936,"25 DONNA DR #A-3",25300,1,1,0
5937,"25 DONNA DR #A-4",29800,2,1,0
5938,"25 DONNA DR #B-1",29800,2,1,0
5939,"25 DONNA DR #B-2",25300,1,1,0
5940,"25 DONNA DR #B-3",29800,2,1,0
5941,"25 DONNA DR #B-4",32900,2,1,0
5942,"25 DONNA DR #B-5",26300,1,1,0
5943,"25 DONNA DR #B-6",29800,2,1,0
5944,"25 DONNA DR #C-1",29800,2,1,0
5945,"25 DONNA DR #C-2",25300,1,1,0
5946,"25 DONNA DR #C-3",31600,3,1,0
5947,"25 DONNA DR #C-4",29800,2,1,0
5948,"25 DONNA DR #C-5",25300,1,1,0
5949,"25 DONNA DR #C-6",34800,3,1,0
5950,"45 DONNA DR #A-1",27800,2,1,0
5951,"45 DONNA DR #A-2",27800,1,1,0
5952,"45 DONNA DR #A-3",27800,2,1,0
5953,"45 DONNA DR #A-4",26600,1,1,0
5954,"45 DONNA DR #A-6",26600,1,1,0
5955,"45 DONNA DR #A-8",27800,1,1,0
5956,"45 DONNA DR #B-1",29800,2,1,0
5957,"45 DONNA DR #B-2",29800,2,1,0
5958,"45 DONNA DR #B-3",26600,1,1,0
5959,"45 DONNA DR #B-4",26600,1,1,0
5960,"45 DONNA DR #B-5",26600,1,1,0
5961,"45 DONNA DR #B-6",26600,1,1,0
5962,"45 DONNA DR #B-7",29800,2,1,0
5963,"45 DONNA DR #B-8",29800,2,1,0
5964,"45 DONNA DR #C-1",29800,2,1,0
5965,"45 DONNA DR #C-2",29800,2,1,0
5966,"45 DONNA DR #C-3",26600,1,1,0
5967,"45 DONNA DR #C-4",26600,1,1,0
5968,"45 DONNA DR #C-5",26600,1,1,0
5969,"45 DONNA DR #C-6",26600,1,1,0
5970,"45 DONNA DR #C-7",29800,2,1,0
5971,"45 DONNA DR #C-8",29800,2,1,0
5972,"65 DONNA DR #A-2",26600,1,1,0
5973,"65 DONNA DR #A-3",27800,2,1,0
5974,"65 DONNA DR #A-4",27800,1,1,0
5975,"65 DONNA DR #A-5",26600,1,1,0
5976,"65 DONNA DR #B-1",29800,2,1,0
5977,"65 DONNA DR #B-2",26600,1,1,0
5978,"65 DONNA DR #B-3",29800,2,1,0
5979,"65 DONNA DR #B-4",29800,2,1,0
5980,"65 DONNA DR #B-5",26600,1,1,0
5981,"65 DONNA DR #B-6",29800,2,1,0
5982,"65 DONNA DR #C-1",29800,2,1,0
5983,"65 DONNA DR #C-2",26600,1,1,0
5984,"65 DONNA DR #C-3",29800,2,1,0
5985,"65 DONNA DR #C-4",29800,2,1,0
5986,"65 DONNA DR #C-5",26600,1,1,0
5987,"65 DONNA DR #C-6",29800,2,1,0
5988,"54 BARNES AV #A-1",42900,2,1,0
5989,"54 BARNES AV #A-2",42900,2,1,0
5990,"54 BARNES AV #A-3",42900,2,1,0
5991,"54 BARNES AV #A-4",42900,2,1,0
5992,"68 BARNES AV #B-1",42900,2,1,0
5993,"68 BARNES AV #B-2",42900,2,1,0
5994,"68 BARNES AV #B-3",42900,2,1,0
5995,"68 BARNES AV #B-4",42900,2,1,0
5996,"HILLIS ST",3600,NA,NA,NA
5997,"HILLIS ST",3700,NA,NA,NA
5998,"26 HILLIS ST",3100,NA,NA,NA
5999,"MIDDLETOWN AV",35500,NA,NA,NA
6000,"BARNES AV",33900,NA,NA,NA
6001,"19 BARNES AV",110400,2,1,0
6002,"MIDDLETOWN AV",23400,NA,NA,NA
6003,"MIDDLETOWN AV",15300,NA,NA,NA
6004,"163 MIDDLETOWN AV",246700,0,0,NA
6005,NA,NA,NA,NA,NA
6006,"159 MIDDLETOWN AV",175800,0,0,NA
6007,"MIDDLETOWN AV",49500,NA,NA,NA
6008,"166 MIDDLETOWN AV",465200,NA,NA,NA
6009,"170 MIDDLETOWN AV",871300,0,0,NA
6010,"80 MIDDLETOWN AV",305400,0,0,NA
6011,"MIDDLETOWN AV",375000,NA,NA,NA
6012,"MIDDLETOWN AV",62370,NA,NA,NA
6013,"MIDDLETOWN AV",60460,NA,NA,NA
6014,"150 MIDDLETOWN AV",1057400,0,0,NA
6015,"140 MIDDLETOWN AV",899400,0,0,NA
6016,"MIDDLETOWN AV",135600,NA,NA,NA
6017,"MIDDLETOWN AV",45500,NA,NA,NA
6018,"MIDDLETOWN AV",45700,NA,NA,NA
6019,"MIDDLETOWN AV",59810,NA,NA,NA
6020,"MIDDLETOWN AV",65075,NA,NA,NA
6021,"164 MIDDLETOWN AV",140800,0,0,NA
6022,"162 MIDDLETOWN AV",218500,0,0,NA
6023,"MIDDLETOWN AV",34200,NA,NA,NA
6024,"256 MIDDLETOWN AV",4707600,0,0,NA
6025,"250 MIDDLETOWN AV",246100,0,0,NA
6026,"200 MIDDLETOWN AV",119000,NA,NA,NA
6027,"198 MIDDLETOWN AV",135400,NA,NA,NA
6028,"190 MIDDLETOWN AV",408900,0,0,NA
6029,"300 MIDDLETOWN AV",19200,NA,NA,NA
6030,"456 MIDDLETOWN AV",112100,2,1,0
6031,"454 MIDDLETOWN AV #1A",66900,2,1,1
6032,"454 MIDDLETOWN AV #2B",66900,2,1,1
6033,"454 MIDDLETOWN AV #3C",66900,2,1,1
6034,"454 MIDDLETOWN AV #4D",69200,2,1,2
6035,"452 MIDDLETOWN AV",140600,4,3,0
6036,"450 MIDDLETOWN AV",108300,2,1,0
6037,"448 MIDDLETOWN AV",80600,2,1,0
6038,"436 MIDDLETOWN AV",1139000,0,0,NA
6039,"420 MIDDLETOWN AV",548500,0,0,NA
6040,"463 MIDDLETOWN AV #14",133400,2,1,1
6041,"465 MIDDLETOWN AV #15",131300,2,1,1
6042,"467 MIDDLETOWN AV #16",131300,2,1,1
6043,"469 MIDDLETOWN AV #17",131300,2,1,1
6044,"471 MIDDLETOWN AV #18",134400,2,1,1
6045,"1 ELLIS ST #13",133900,2,1,1
6046,"3 ELLIS ST #12",131300,2,1,1
6047,"5 ELLIS ST #11",131300,2,1,1
6048,"7 ELLIS ST #10",131300,2,1,1
6049,"9 ELLIS ST #9",131300,2,1,1
6050,"11 ELLIS ST #8",131300,2,1,1
6051,"15 ELLIS ST #7",131300,2,1,1
6052,"17 ELLIS ST #6",131300,2,1,1
6053,"19 ELLIS ST #5",133900,2,1,1
6054,"21 ELLIS ST #4",133400,2,1,1
6055,"23 ELLIS ST #3",132100,2,1,1
6056,"25 ELLIS ST #2",132100,2,1,1
6057,"27 ELLIS ST #1",130500,2,1,1
6058,"60 WEYBOSSET ST",172500,4,1,1
6059,"457 MIDDLETOWN AV",121700,3,2,0
6060,NA,NA,NA,NA,NA
6061,"36 WEYBOSSET ST",210900,3,1,1
6062,"439 MIDDLETOWN AV",128600,3,1,1
6063,"30 WEYBOSSET ST",156700,3,1,0
6064,"429 MIDDLETOWN AV",285800,0,0,NA
6065,"22 WEYBOSSET ST",132800,3,1,0
6066,"423 MIDDLETOWN AV",180400,3,2,0
6067,"14 WEYBOSSET ST",123600,4,1,0
6068,"411 MIDDLETOWN AV",650200,0,0,NA
6069,"45 WEYBOSSET ST",143500,6,2,2
6070,"41 WEYBOSSET ST",138000,4,2,2
6071,"37 WEYBOSSET ST",126200,5,3,0
6072,"33 WEYBOSSET ST",131500,6,2,2
6073,"27 WEYBOSSET ST",145900,3,1,1
6074,"21 WEYBOSSET ST",240500,4,4,0
6075,"5 WEYBOSSET ST",170400,3,2,0
6076,"341 SMITH AV",5826700,0,0,NA
6077,"25 FLINT ST",848800,0,0,NA
6078,"53 WEYBOSSET ST #53A",45900,2,1,0
6079,"53 WEYBOSSET ST #53B",45900,2,1,0
6080,"53 WEYBOSSET ST #53C",45900,2,1,0
6081,"53 WEYBOSSET ST #53D",45900,2,1,0
6082,"55 WEYBOSSET ST #55A",45900,2,1,0
6083,"55 WEYBOSSET ST #55B",45900,2,1,0
6084,"55 WEYBOSSET ST #55C",45900,2,1,0
6085,"55 WEYBOSSET ST #55D",45900,2,1,0
6086,"61 WEYBOSSET ST #61A",42900,1,1,0
6087,"61 WEYBOSSET ST #61B",42900,1,1,0
6088,"63 WEYBOSSET ST #63A",45900,2,1,0
6089,"63 WEYBOSSET ST #63B",45900,2,1,0
6090,"63 WEYBOSSET ST #63C",45900,2,1,0
6091,"63 WEYBOSSET ST #63D",45900,2,1,0
6092,"65 WEYBOSSET ST #65A",45900,2,1,0
6093,"65 WEYBOSSET ST #65B",45900,2,1,0
6094,"65 WEYBOSSET ST #65C",45900,2,1,0
6095,"65 WEYBOSSET ST #65D",45900,2,1,0
6096,"71 WEYBOSSET ST #71A",45900,2,1,0
6097,"71 WEYBOSSET ST #71B",45900,2,1,0
6098,"71 WEYBOSSET ST #71C",45900,2,1,0
6099,"71 WEYBOSSET ST #71D",45900,2,1,0
6100,"73 WEYBOSSET ST #73A",45900,2,1,0
6101,"73 WEYBOSSET ST #73B",45900,2,1,0
6102,"73 WEYBOSSET ST #73C",45900,2,1,0
6103,"73 WEYBOSSET ST #73D",45900,2,1,0
6104,"1 HEMINGWAY PL",133600,2,1,0
6105,"5 HEMINGWAY PL",131400,3,1,0
6106,"7 HEMINGWAY PL",179200,4,2,0
6107,"9 HEMINGWAY PL",148300,3,3,0
6108,"HEMINGWAY PL",5100,NA,NA,NA
6109,"11 HEMINGWAY PL",97200,2,1,0
6110,"HEMINGWAY PL",1100,NA,NA,NA
6111,"15 HEMINGWAY PL",128100,3,1,0
6112,"19 HEMINGWAY PL",119300,3,1,0
6113,"1500 QUINNIPIAC AV",130700,3,1,1
6114,"1496 QUINNIPIAC AV",153800,4,1,1
6115,"1492 QUINNIPIAC AV",165700,3,1,1
6116,"1488 QUINNIPIAC AV",167100,4,1,0
6117,"1480 QUINNIPIAC AV",250700,9,4,0
6118,"1474 QUINNIPIAC AV",161900,3,1,0
6119,"1470 QUINNIPIAC AV",162700,3,1,1
6120,"1464 QUINNIPIAC AV",197400,4,1,0
6121,"1462 QUINNIPIAC AV",1900,NA,NA,NA
6122,"1460 QUINNIPIAC AV",139400,2,1,0
6123,"1454 QUINNIPIAC AV",192000,4,1,1
6124,"1450 QUINNIPIAC AV",141200,3,1,0
6125,"1440 QUINNIPIAC AV",163300,4,1,1
6126,"1436 QUINNIPIAC AV",161000,3,2,0
6127,"1438 QUINNIPIAC AV",150500,3,1,0
6128,"1442 QUINNIPIAC AV",158500,3,2,0
6129,"1444 QUINNIPIAC AV",150500,3,1,0
6130,"1446 QUINNIPIAC AV",175300,3,2,0
6131,"1448 QUINNIPIAC AV",157000,3,1,1
6132,"1434 QUINNIPIAC AV",116800,3,1,0
6133,"1426 QUINNIPIAC AV",210400,3,1,0
6134,"1420 QUINNIPIAC AV",211300,4,2,1
6135,"1382 QUINNIPIAC AV",248800,3,2,0
6136,"1380 QUINNIPIAC AV",57100,NA,NA,NA
6137,"1378 QUINNIPIAC AV",138700,3,1,0
6138,"1376 QUINNIPIAC AV",424000,12,4,0
6139,"1370 QUINNIPIAC AV",139100,3,1,0
6140,"1368 QUINNIPIAC AV",138700,3,1,0
6141,"341 SMITH AV",7627100,0,0,NA
6142,"5 ASSUMPTION ST",110600,3,1,0
6143,"15 ASSUMPTION ST",124200,2,1,0
6144,"23 ASSUMPTION ST",137200,2,1,0
6145,"29 ASSUMPTION ST",149000,2,1,0
6146,"35 ASSUMPTION ST",123100,2,1,0
6147,"41 ASSUMPTION ST",147700,4,2,0
6148,"45 ASSUMPTION ST",146100,6,2,0
6149,"1532 QUINNIPIAC AV",153200,6,2,0
6150,"1524 QUINNIPIAC AV",149700,5,3,0
6151,"1520 QUINNIPIAC AV",133800,4,2,0
6152,"1516 QUINNIPIAC AV",127800,5,2,0
6153,"1514 QUINNIPIAC AV",269500,0,0,NA
6154,"1510 QUINNIPIAC AV",150500,3,1,0
6155,"20 HEMINGWAY PL",131200,2,1,0
6156,"16 HEMINGWAY PL",177100,2,2,0
6157,"12 HEMINGWAY PL",151700,3,1,0
6158,"8 HEMINGWAY PL",217500,4,1,0
6159,"6 HEMINGWAY PL",126500,3,1,0
6160,"4 HEMINGWAY PL",113900,3,1,0
6161,"2 HEMINGWAY PL",100400,3,1,0
6162,"1659 QUINNIPIAC AV",250000,4,2,0
6163,"220 FOXON HILL RD",123700,2,1,0
6164,"200 FOXON HILL RD",137900,3,1,1
6165,"190 FOXON HILL RD",119700,3,1,0
6166,"170 FOXON HILL RD",121800,3,1,1
6167,"52 ROOSEVELT ST",165300,3,2,0
6168,"42 ROOSEVELT ST",134000,3,1,1
6169,"34 ROOSEVELT ST",137500,2,1,1
6170,"26 ROOSEVELT ST",141000,3,1,1
6171,"18 ROOSEVELT ST",104200,3,1,0
6172,"10 ROOSEVELT ST",236000,3,2,0
6173,"6 ROOSEVELT ST",138200,2,1,0
6174,"4 ROOSEVELT ST",297200,4,2,0
6175,"10 ROOSEVELT ST EX",135300,4,2,0
6176,"16 ROOSEVELT ST EX",129100,3,1,0
6177,"22 ROOSEVELT ST EX",134700,3,1,0
6178,"30 ROOSEVELT ST EX",125000,3,1,0
6179,"36 ROOSEVELT ST EX",123800,3,1,0
6180,"44 ROOSEVELT ST EX",150500,3,1,1
6181,"50 ROOSEVELT ST EX",151300,3,1,1
6182,"58 ROOSEVELT ST EX",157500,3,2,0
6183,"62 ROOSEVELT ST EX",115100,3,1,0
6184,"68 ROOSEVELT ST EX",157800,2,1,1
6185,"74 ROOSEVELT ST EX",137900,3,1,1
6186,"80 ROOSEVELT ST EX",123000,3,1,0
6187,"88 ROOSEVELT ST EX",136200,3,1,1
6188,"100 ROOSEVELT ST EX",153800,3,1,1
6189,"1537 QUINNIPIAC AV",149200,3,1,0
6190,"94 ROOSEVELT ST EX",149200,3,1,1
6191,"1543 QUINNIPIAC AV",182000,4,1,1
6192,"1549 QUINNIPIAC AV",148300,3,1,1
6193,"1555 QUINNIPIAC AV",178500,3,1,1
6194,"1553 QUINNIPIAC AV",208100,3,3,0
6195,"1573 QUINNIPIAC AV",233200,4,2,0
6196,"1587 QUINNIPIAC AV",134500,3,1,0
6197,"1593 QUINNIPIAC AV",167800,3,2,0
6198,"1597 QUINNIPIAC AV",146000,2,1,1
6199,"1601 QUINNIPIAC AV",121300,2,1,1
6200,"1607 QUINNIPIAC AV",116100,1,1,0
6201,"1619 QUINNIPIAC AV",130300,2,1,NA
6202,"1625 QUINNIPIAC AV",115500,2,1,0
6203,"1631 QUINNIPIAC AV",113400,2,1,0
6204,"1637 QUINNIPIAC AV #1",78800,2,1,1
6205,"1639 QUINNIPIAC AV #2",76400,2,1,1
6206,"1641 QUINNIPIAC AV #3",76400,2,1,1
6207,"1643 QUINNIPIAC AV #4",76400,2,1,1
6208,"1645 QUINNIPIAC AV #5",76400,2,1,1
6209,"1647 QUINNIPIAC AV #6",76400,2,1,1
6210,"1649 QUINNIPIAC AV #7",76400,2,1,1
6211,"1651 QUINNIPIAC AV #8",78800,2,1,1
6212,"ROOSEVELT ST EX",88400,NA,NA,NA
6213,"59 ROOSEVELT ST",170200,3,2,0
6214,"61 ROOSEVELT ST",195800,4,3,0
6215,"120 FOXON HILL RD",164900,3,1,1
6216,"55 ROOSEVELT ST",131100,3,1,0
6217,"49 ROOSEVELT ST",151900,3,1,0
6218,"41 ROOSEVELT ST",149500,3,1,0
6219,"35 ROOSEVELT ST",124900,3,1,0
6220,"25 ROOSEVELT ST",136700,2,1,0
6221,"17 ROOSEVELT ST",171800,4,2,0
6222,"11 ROOSEVELT ST",150000,3,1,0
6223,"3 ROOSEVELT ST",149800,3,2,0
6224,"15 ROOSEVELT ST EX",700,NA,NA,NA
6225,"21 ROOSEVELT ST EX",142500,2,1,0
6226,"27 ROOSEVELT ST EX",143500,3,1,0
6227,"35 ROOSEVELT ST EX",140300,3,1,1
6228,"43 ROOSEVELT ST EX",127600,3,1,1
6229,"51 ROOSEVELT ST EX",131400,3,1,0
6230,"57 ROOSEVELT ST EX",140700,3,1,0
6231,"75 ROOSEVELT ST EX",128100,3,1,0
6232,"83 ROOSEVELT ST EX",185900,5,3,0
6233,"89 ROOSEVELT ST EX",142000,3,1,0
6234,"95 ROOSEVELT ST",114600,NA,NA,NA
6235,"104 ROOSEVELT ST EX",154800,3,1,0
6236,"110 ROOSEVELT ST EX",143000,3,1,0
6237,"112 ROOSEVELT ST EX",169300,3,1,0
6238,NA,NA,NA,NA,NA
6239,"100 FOXON HILL RD",167000,3,1,0
6240,"90 FOXON HILL RD",175600,2,1,0
6241,"80 FOXON HILL RD",136000,3,1,1
6242,"66 FOXON HILL RD",163800,3,1,1
6243,"52 FOXON HILL RD",152500,3,1,0
6244,"30 FOXON HILL RD",192800,3,2,0
6245,"18 FOXON HILL RD",183300,3,2,0
6246,"40 FOXON HILL RD #1",126000,2,1,1
6247,"40 FOXON HILL RD #2",133300,2,1,1
6248,"40 FOXON HILL RD #3",133300,2,1,1
6249,"40 FOXON HILL RD #4",131700,2,1,1
6250,"40 FOXON HILL RD #5",131700,2,1,1
6251,"40 FOXON HILL RD #6",131700,2,1,1
6252,"40 FOXON HILL RD #7",131700,2,1,1
6253,"40 FOXON HILL RD #8",131700,2,1,1
6254,"40 FOXON HILL RD #9",131700,2,1,1
6255,"40 FOXON HILL RD #10",131700,2,1,1
6256,"40 FOXON HILL RD #11",131700,2,1,1
6257,"40 FOXON HILL RD #12",131700,2,1,1
6258,"40 FOXON HILL RD #13",131700,2,1,1
6259,"40 FOXON HILL RD #14",131700,2,1,1
6260,"40 FOXON HILL RD #15",131700,2,1,1
6261,"40 FOXON HILL RD #16",131700,2,1,1
6262,"40 FOXON HILL RD #17",131700,2,1,1
6263,"40 FOXON HILL RD #18",136300,2,1,1
6264,"40 FOXON HILL RD #19",131700,2,1,1
6265,"40 FOXON HILL RD #20",131700,2,1,1
6266,"40 FOXON HILL RD #21",141200,2,1,1
6267,"40 FOXON HILL RD #22",131700,2,1,1
6268,"40 FOXON HILL RD #23",131700,2,1,1
6269,"40 FOXON HILL RD #24",134900,2,2,0
6270,"40 FOXON HILL RD #25",106000,2,1,0
6271,"40 FOXON HILL RD #26",131700,2,1,1
6272,"40 FOXON HILL RD #27",131700,2,1,1
6273,"40 FOXON HILL RD #28",131700,2,1,1
6274,"40 FOXON HILL RD #29",142500,2,1,1
6275,"40 FOXON HILL RD #30",131700,2,1,1
6276,"40 FOXON HILL RD #31",131700,2,1,1
6277,"40 FOXON HILL RD #32",131700,2,1,1
6278,"40 FOXON HILL RD #33",131700,2,1,1
6279,"40 FOXON HILL RD #34",131700,2,1,1
6280,"40 FOXON HILL RD #35",131700,2,1,1
6281,"40 FOXON HILL RD #36",130200,2,1,1
6282,"40 FOXON HILL RD #37",135600,2,1,1
6283,"40 FOXON HILL RD #38",131700,2,1,1
6284,"40 FOXON HILL RD #39",148600,2,1,1
6285,"40 FOXON HILL RD #40",131700,2,1,1
6286,"40 FOXON HILL RD #41",131700,2,1,1
6287,"40 FOXON HILL RD #42",131700,2,1,1
6288,"40 FOXON HILL RD #43",131700,2,1,1
6289,"40 FOXON HILL RD #44",140200,2,1,1
6290,"40 FOXON HILL RD #45",140200,2,1,1
6291,"40 FOXON HILL RD #46",131700,2,1,1
6292,"40 FOXON HILL RD #47",131700,2,1,1
6293,"40 FOXON HILL RD #48",147200,2,1,1
6294,"40 FOXON HILL RD #49",152500,2,1,1
6295,"40 FOXON HILL RD #50",139500,2,1,1
6296,"40 FOXON HILL RD #51",139500,2,1,1
6297,"40 FOXON HILL RD #52",136400,2,1,1
6298,"40 FOXON HILL RD #53",139500,2,1,1
6299,"40 FOXON HILL RD #54",136400,2,1,1
6300,"40 FOXON HILL RD #55",139500,2,1,1
6301,"40 FOXON HILL RD #56",136400,2,1,1
6302,"40 FOXON HILL RD #57",180100,2,1,2
6303,"40 FOXON HILL RD #58",134100,2,1,1
6304,"40 FOXON HILL RD #63",138000,2,1,1
6305,"40 FOXON HILL RD #64",139500,2,1,1
6306,"40 FOXON HILL RD #65",139500,2,1,1
6307,"40 FOXON HILL RD #66",138000,2,1,1
6308,"40 FOXON HILL RD #59",143900,2,1,1
6309,"40 FOXON HILL RD #60",139500,2,1,1
6310,"40 FOXON HILL RD #61",139500,2,1,1
6311,"40 FOXON HILL RD #62",122200,1,1,0
6312,"40 FOXON HILL RD #73",138000,1,1,1
6313,"40 FOXON HILL RD #74",139500,2,1,1
6314,NA,NA,NA,NA,NA
6315,"FOXON HILL RD",4100,NA,NA,NA
6316,"34 HAWTHORNE RD",111700,2,1,0
6317,"40 HAWTHORNE RD",125600,2,1,0
6318,"48 HAWTHORNE RD",142200,3,2,0
6319,"52 HAWTHORNE RD",1900,NA,NA,NA
6320,"56 HAWTHORNE RD",144100,3,1,1
6321,"25 FOXON HILL RD",205100,3,2,0
6322,"7 FOXON HILL RD",237100,4,2,2
6323,"30 HAWTHORNE RD",44300,NA,NA,NA
6324,"16 HAWTHORNE RD",116100,3,1,0
6325,"10 HAWTHORNE RD",151300,3,2,0
6326,"4 HAWTHORNE RD",134200,3,1,0
6327,"67 MELROSE DR",113400,3,1,0
6328,"73 MELROSE DR",135000,3,1,0
6329,"81 MELROSE DR",122500,2,1,0
6330,"87 MELROSE DR",106200,3,1,0
6331,"13 NORWOOD RD",106700,2,1,0
6332,"17 NORWOOD RD",111100,2,1,0
6333,"23 NORWOOD RD",112100,3,1,0
6334,"25 NORWOOD RD",3300,NA,NA,NA
6335,"29 NORWOOD RD",99600,2,1,0
6336,"35 NORWOOD RD",119300,3,1,0
6337,"41 NORWOOD RD",111400,2,1,0
6338,"47 NORWOOD RD",101500,2,1,0
6339,"183 GLEN HAVEN RD",114900,3,1,0
6340,"193 GLEN HAVEN RD",121700,3,2,0
6341,"199 GLEN HAVEN RD",118500,3,1,0
6342,"GLEN HAVEN RD",35700,NA,NA,NA
6343,"203 GLEN HAVEN RD",24900,NA,NA,NA
6344,"19 OAK RIDGE DR",22500,NA,NA,NA
6345,"19 OAK RIDGE DR #61",31500,2,1,0
6346,"19 OAK RIDGE DR #62",31600,2,1,0
6347,"19 OAK RIDGE DR #63",31500,2,1,0
6348,"19 OAK RIDGE DR #64",31600,2,1,0
6349,"29 OAK RIDGE DR",22500,NA,NA,NA
6350,"29 OAK RIDGE DR #65",32000,2,1,0
6351,"29 OAK RIDGE DR #66",32100,2,1,0
6352,"29 OAK RIDGE DR #67",32000,2,1,0
6353,"29 OAK RIDGE DR #68",32100,2,1,0
6354,"41 OAK RIDGE DR",170400,8,4,0
6355,"49 OAK RIDGE DR",171000,8,4,0
6356,"55 OAK RIDGE DR",22500,NA,NA,NA
6357,"55 OAK RIDGE DR #58",32000,2,1,0
6358,"55 OAK RIDGE DR #60",32000,2,1,0
6359,"55 OAK RIDGE DR #59",45800,2,1,0
