"pid","location","totval","bedrooms","nineplus","finalbaths","price1","date1","price2","date2","price3","date3","price4","date4","price5","date5","yearbuilt","sqft","pctgood","style","model","grade","occupancy","actype","bathstyle","kstyle","acres","zone","neighborhood","garagesqft","latitude","longitude"
21360,"210 GOFFE TER",199600,7,0,3,0,"07/28/2015",0,"07/28/2015",0,"05/03/2004",0,"11/09/1994",120000,"03/26/1993",1925,4650,63,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.13,"RM2","2200",380,41.3229205,-72.9486102833333
21361,"204 GOFFE TER",166400,5,0,3,155000,"09/16/1999",88825,"12/30/1998",0,"06/25/1998",155000,"09/03/1991",NA,NA,1922,3804,55,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.18,"RM2","2200",532,41.32298,-72.94812
21364,"186 GOFFE TER",179200,5,0,3,0,"05/03/1999",NA,NA,NA,NA,NA,NA,NA,NA,1925,3933,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.18,"RM2","2200",399,41.32268331,-72.947586
21365,"180 GOFFE TER",205400,8,0,3,0,"01/09/1996",0,"04/12/1995",228000,"11/06/1986",NA,NA,NA,NA,1925,5040,63,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.18,"RM2","2200",380,41.32274,-72.94741
21366,"174 GOFFE TER",182400,9,1,3,340000,"06/08/2005",0,"06/08/2005",0,"12/13/2004",0,"12/08/2004",0,"09/16/2004",1925,5117,50,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.21,"RM2","2200",540,41.322526,-72.94731345
21367,"170 GOFFE TER",232900,9,1,3,165000,"05/25/2001",0,"12/23/1983",NA,NA,NA,NA,NA,NA,1920,5077,63,"3 Family","Multi-Fam 2-4","Good",3,"None","Average","Average",0.18,"RM2","2200",380,41.3224972,-72.94745877
21368,"166 GOFFE TER",247000,8,0,3,0,"07/14/2004",143000,"07/31/1992",NA,NA,NA,NA,NA,NA,1920,4731,73,"2 Family","Multi-Fam 2-4","Good",2,"None","Average","Average",0.2,"RM2","2200",400,41.32245095,-72.94698885
21369,"160 GOFFE TER",255300,8,0,3,151500,"08/29/2000",63000,"04/07/1989",NA,NA,NA,NA,NA,NA,1920,5410,73,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.2,"RM2","2200",399,41.3223615,-72.94683
21370,"156 GOFFE TER",191800,7,0,3,318000,"06/28/2006",0,"01/23/2001",0,"02/01/1999",NA,NA,NA,NA,1925,4646,63,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.2,"RM2","2200",440,41.3222855,-72.94692265
21373,"438 ELLSWORTH AV",180200,6,0,3,340000,"06/15/2005",67900,"01/19/1999",0,"07/23/1998",259000,"10/18/1988",NA,NA,1925,3877,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.17,"RM2","2200",400,41.321902305,-72.9457134
21374,"432 ELLSWORTH AV",197100,6,0,3,212500,"01/28/2005",0,"12/16/2003",127000,"11/16/1999",0,"04/22/1982",NA,NA,1925,4487,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.16,"RM2","2200",400,41.321785,-72.94579054
21375,"426 ELLSWORTH AV",186300,6,0,3,288000,"03/03/2008",0,"05/16/2007",125000,"04/17/1997",0,"09/25/1995",0,"08/08/1991",1925,4050,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.17,"RM2","2200",400,41.32167617,-72.94586185
21376,"420 ELLSWORTH AV",2e+05,6,0,3,155000,"04/16/2002",0,"11/23/1994",0,"08/14/1986",NA,NA,NA,NA,1925,4139,68,"2 Family","Multi-Fam 2-4","Ave/Good",2,"None","Average","Average",0.16,"RM2","2200",380,41.321488835,-72.9459462633333
21377,"35 ANITA ST",183200,4,0,1.5,0,"05/17/2010",0,"05/03/2010",35000,"04/29/1977",NA,NA,NA,NA,1925,1795,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.15,"RM2","2200",378,41.32165018,-72.94662273
21378,"55 ANITA ST",206800,3,0,1.5,190000,"02/10/2015",135000,"02/06/1992",NA,NA,NA,NA,NA,NA,1925,2233,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.16,"RM2","2200",220,41.321667,-72.94690177
21379,"69 ANITA ST",260200,5,0,1.5,0,"03/28/1989",NA,NA,NA,NA,NA,NA,NA,NA,1921,2590,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RM2","2200",0,41.321716,-72.94715601
21380,"83 ANITA ST",201500,3,0,2.5,290000,"07/02/2007",196000,"07/18/2003",123000,"06/22/2000",102000,"05/21/1996",34000,"10/30/1981",1927,2021,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RM2","2200",0,41.321766,-72.94736081
21381,"95 ANITA ST",201600,4,0,1.5,192500,"11/07/2014",0,"07/30/2012",170000,"06/18/2002",0,"10/22/1968",NA,NA,1932,1960,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.16,"RM2","2200",200,41.32188048,-72.947495
21382,"105 ANITA ST",230700,3,0,2,235000,"10/15/2012",110000,"06/30/2011",0,"06/21/2011",0,"03/10/2011",229000,"11/01/2005",1960,2260,83,"Ranch","Single Family","Average",1,"Central","Average","Average",0.17,"RM2","2200",418,41.321842,-72.9477401766667
21383,"119 ANITA ST",182800,3,0,1,33500,"10/18/1976",NA,NA,NA,NA,NA,NA,NA,NA,1925,1744,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.19,"RM2","2200",400,41.32190778,-72.9479464433333
21384,"131 ANITA ST",171500,3,0,1.5,81500,"09/12/2001",0,"02/01/2001",0,"10/27/2000",99000,"10/24/1994",NA,NA,1925,1584,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.2,"RM2","2200",0,41.32193,-72.94802
21385,"145 ANITA ST",176800,3,0,1.5,0,"02/18/2014",90000,"03/06/2012",149681,"12/14/2011",219900,"09/16/2004",169900,"07/10/2003",1929,1550,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.22,"RM2","2200",200,41.321976,-72.9483515333333
21386,"1619 ELLA T GRASSO BLVD",178300,3,0,1.5,0,"02/02/1998",0,"08/08/1997",165000,"11/17/1989",165000,"11/17/1989",NA,NA,1938,1914,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.25,"RS2","1700",190,41.3233738333333,-72.9484965233333
21387,"1625 ELLA T GRASSO BLVD",191400,4,0,1.5,185000,"02/23/2004",160000,"11/04/1987",NA,NA,NA,NA,NA,NA,1938,1948,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.21,"RS2","1700",240,41.32351059,-72.94840905
21388,"1631 ELLA T GRASSO BLVD",215700,4,0,3,0,"07/02/1981",NA,NA,NA,NA,NA,NA,NA,NA,1926,2551,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.2,"RS2","1700",360,41.32373543,-72.94842105
21389,"1637 ELLA T GRASSO BLVD",201600,4,0,1.5,235000,"11/21/2013",82000,"12/21/2012",0,"05/24/2012",102000,"10/03/2001",0,"10/03/2001",1938,1978,78,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.2,"RS2","1700",400,41.3237915266667,-72.948326
21390,"1643 ELLA T GRASSO BLVD",315700,3,0,2.5,0,"03/23/1995",60000,"01/19/1993",NA,NA,NA,NA,NA,NA,1992,2954,88,"Colonial","Single Family","Good",1,"Central","Average","Average",0.2,"RS2","1700",336,41.3239440266667,-72.94814487
21391,"1647 ELLA T GRASSO BLVD",180900,3,0,1.5,0,"09/15/1997",NA,NA,NA,NA,NA,NA,NA,NA,1950,1915,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.2,"RS2","1700",324,41.32411,-72.9480649
21392,"1655 ELLA T GRASSO BLVD",179800,3,0,2.5,0,"10/18/1996",0,"11/09/1987",NA,NA,NA,NA,NA,NA,1951,1704,68,"Ranch","Single Family","Above Average",1,"None","Average","Average",0.2,"RS2","1700",300,41.32422226,-72.94797365
21393,"1661 ELLA T GRASSO BLVD",178100,2,0,1.5,0,"05/05/1998",87500,"05/05/1998",0,"02/07/1984",NA,NA,NA,NA,1948,1708,78,"Cape Cod","Single Family","Above Average",1,"Central","Average","Average",0.2,"RS2","1700",200,41.3243654866667,-72.94788324
21394,"1665 ELLA T GRASSO BLVD",186400,4,0,2,92000,"02/05/1998",0,"08/04/1997",0,"02/11/1997",NA,NA,NA,NA,1954,2172,68,"Cape Cod","Single Family","Above Average",1,"Central","Average","Average",0.2,"RS2","1700",480,41.32447207,-72.947975
21395,"1673 ELLA T GRASSO BLVD",191700,3,0,1.5,105500,"07/01/1996",0,"07/01/1996",0,"06/20/1957",NA,NA,NA,NA,1940,2154,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.2,"RS2","1700",200,41.3246432266667,-72.9477142033333
21396,"1679 ELLA T GRASSO BLVD",194500,3,0,2,110000,"04/17/1995",120000,"12/04/1987",NA,NA,NA,NA,NA,NA,1938,2097,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.2,"RS2","1700",380,41.32475,-72.94775624
21397,"1687 ELLA T GRASSO BLVD",136800,4,0,1.5,155000,"04/19/2010",0,"12/14/2009",0,"09/03/1986",NA,NA,NA,NA,1933,1936,53,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.2,"RS2","1700",0,41.32491,-72.94765612
21398,"1695 ELLA T GRASSO BLVD",239000,4,0,2.5,245000,"06/12/2008",0,"05/21/2007",0,"09/30/2003",247000,"08/25/2003",0,"07/31/1997",1935,2746,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.19,"RS2","1700",440,41.32510413,-72.94756125
21399,"200 GLEN RD",200300,3,0,1.5,0,"12/26/2002",189900,"01/22/2002",0,"05/07/2001",87000,"05/07/2001",70000,"03/31/1994",1935,1904,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.19,"RS2","1700",324,41.325222,-72.94706524
21400,"170 BELLEVUE RD",205600,3,0,1.5,199900,"10/05/2010",0,"10/05/2010",0,"08/07/2009",310000,"07/05/2006",222000,"12/02/2005",1930,1867,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.17,"RS2","1700",440,41.32482,-72.94657
21401,"156 BELLEVUE RD",167600,3,0,1.5,235000,"04/02/2012",287000,"02/21/2007",263000,"10/19/2004",172500,"06/19/2000",0,"06/27/1990",1939,1571,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.14,"RS2","1700",200,41.324673,-72.94666
21402,"140 BELLEVUE RD",156000,3,0,1.5,0,"08/26/1996",NA,NA,NA,NA,NA,NA,NA,NA,1937,1465,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.15,"RS2","1700",180,41.324505,-72.94674896
21403,"130 BELLEVUE RD",161600,3,0,1.5,86000,"11/04/1997",0,"12/28/1994",NA,NA,NA,NA,NA,NA,1938,1528,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",180,41.32449563,-72.94682
21404,"120 BELLEVUE RD",179700,3,0,1.5,0,"06/25/2014",0,"02/26/2003",87000,"08/02/1985",NA,NA,NA,NA,1938,1788,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",200,41.32429,-72.9469041266667
21405,"110 BELLEVUE RD",188100,3,0,1.5,0,"04/27/2009",0,"03/08/2006",225010,"12/10/2003",187500,"07/31/2002",137000,"07/29/1999",1938,1915,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.14,"RS2","1700",220,41.324184,-72.9469777
21406,"100 BELLEVUE RD",195200,3,0,1.5,175000,"01/26/1988",NA,NA,NA,NA,NA,NA,NA,NA,1938,1621,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",200,41.32404767,-72.9470656233333
21407,"86 BELLEVUE RD",180300,3,0,1.5,0,"06/18/2015",225000,"11/25/2009",150000,"12/20/2001",0,NA,NA,NA,1938,1539,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",200,41.32393,-72.94715426
21408,"74 BELLEVUE RD",152700,3,0,1.5,39300,"07/17/1980",NA,NA,NA,NA,NA,NA,NA,NA,1941,1439,68,"Cape Cod","Single Family","Ave/Good",1,"None","Average","Average",0.13,"RS2","1700",200,41.32380615,-72.9472323466667
21409,"60 BELLEVUE RD",154800,3,0,1.5,0,"03/09/2011",74000,"01/04/1985",NA,NA,NA,NA,NA,NA,1936,1456,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",200,41.32366253,-72.9473164866667
21410,"50 BELLEVUE RD",163900,3,0,1.5,122000,"11/10/1999",0,"10/22/1998",0,"07/07/1997",NA,NA,NA,NA,1937,1429,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",212,41.32351086,-72.9473906266667
21411,"40 BELLEVUE RD",228200,5,0,1.5,0,"08/27/2010",0,"03/10/2010",359925,"03/10/2010",0,"11/30/2009",0,"08/20/2003",1939,2802,78,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.13,"RS2","1700",324,41.323419,-72.9474609366667
21412,"30 BELLEVUE RD",158700,3,0,1.5,122000,"05/01/2002",0,"10/11/2001",0,NA,NA,NA,NA,NA,1930,1316,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.14,"RS2","1700",256,41.32327066,-72.94744
21413,"20 BELLEVUE RD",132600,3,0,1.5,84000,"02/19/1999",70000,"05/21/1992",NA,NA,NA,NA,NA,NA,1938,1528,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.13,"RS2","1700",200,41.32306746,-72.9475972933333
21414,"10 BELLEVUE RD",150700,3,0,2,0,"09/03/2014",0,"04/11/2014",0,"08/06/2013",95000,"04/02/1993",NA,NA,1938,1645,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.15,"RS2","1700",0,41.32302846,-72.94766058
21415,"7 BELLEVUE RD",162100,3,0,1.5,96950,"09/30/1993",NA,NA,NA,NA,NA,NA,NA,NA,1930,1523,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",200,41.3229643033333,-72.94746594
21416,"21 BELLEVUE RD",192000,4,0,1.5,0,"10/29/2008",262900,"12/01/2004",0,"03/21/2004",0,"09/14/2001",0,"01/03/2001",1936,1932,78,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.2,"RS2","1700",400,41.3231316933333,-72.94748
21417,"35 BELLEVUE RD",174000,3,0,1.5,0,"03/29/1996",NA,NA,NA,NA,NA,NA,NA,NA,1936,1963,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.18,"RS2","1700",360,41.323395,-72.94739
21418,"47 BELLEVUE RD",278200,4,0,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,3270,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",400,41.3234681833333,-72.94731
21419,"59 BELLEVUE RD",168100,3,0,1.5,122500,"04/10/2000",84000,"01/09/1998",164000,"10/01/1990",NA,NA,NA,NA,1935,1668,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.13,"RS2","1700",240,41.3236126333333,-72.94718352
21420,"75 BELLEVUE RD",170700,3,0,1.5,0,"04/08/2002",0,"04/30/1999",0,"04/30/1999",94000,"11/26/1996",NA,NA,1941,1750,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",190,41.32376499,-72.94702144
21421,"85 BELLEVUE RD",181200,3,0,1.5,147500,"10/25/1999",194000,"07/08/1988",NA,NA,NA,NA,NA,NA,1937,1834,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",308,41.32389704,-72.94692629
21422,"95 BELLEVUE RD",160500,2,0,1.5,125000,"05/05/1992",NA,NA,NA,NA,NA,NA,NA,NA,1940,1748,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",190,41.324043,-72.947014
21423,"105 BELLEVUE RD",213000,3,0,1.5,0,"08/18/1982",NA,NA,NA,NA,NA,NA,NA,NA,1940,2153,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",190,41.32416406,-72.9468761
21424,"121 BELLEVUE RD",211400,3,0,1.5,210000,"05/11/2006",0,"02/24/2006",239900,"12/23/2003",0,"12/11/2001",125000,"11/19/1999",1937,2060,78,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.15,"RS2","1700",190,41.3243160666667,-72.94677864
21425,"135 BELLEVUE RD",202300,3,0,2,0,"03/28/2008",331900,"07/18/2005",128000,"04/30/1996",120000,"07/18/1994",NA,NA,1936,1690,78,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.15,"RS2","1700",478,41.3244677966667,-72.94659418
21426,"143 BELLEVUE RD",241200,4,0,2.5,0,"03/08/1986",0,"07/31/1984",NA,NA,NA,NA,NA,NA,1938,2650,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",190,41.32460318,-72.94652063
21427,"155 BELLEVUE RD",202900,3,0,1.5,102000,"07/07/1994",NA,NA,NA,NA,NA,NA,NA,NA,1937,1820,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS2","1700",400,41.324688,-72.94645609
21428,"165 BELLEVUE RD",185000,3,0,1.5,135000,"10/22/1998",NA,NA,NA,NA,NA,NA,NA,NA,1937,1802,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.16,"RS2","1700",420,41.324795,-72.94635854
21429,"84 COLONY RD",176300,2,0,1.5,0,"05/31/1983",NA,NA,NA,NA,NA,NA,NA,NA,1930,1455,78,"Cape Cod","Single Family","Ave/Good",1,"Central","Average","Average",0.16,"RS2","1700",220,41.324574,-72.9455998733333
21430,"78 COLONY RD",193600,3,0,2.5,0,"05/02/2008",0,"06/30/1972",NA,NA,NA,NA,NA,NA,1930,2607,55,"Colonial","Single Family","Good",1,"None","Average","Average",0.15,"RS2","1700",380,41.324444,-72.94559
21431,"72 COLONY RD",199400,4,0,2,0,"03/15/1988",NA,NA,NA,NA,NA,NA,NA,NA,1930,2072,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",420,41.324314,-72.9457694266667
21432,"66 COLONY RD",206000,3,0,1.5,45000,"02/28/1978",NA,NA,NA,NA,NA,NA,NA,NA,1929,1949,68,"Cape Cod","Single Family","Ave/Good",1,"None","Average","Average",0.15,"RS2","1700",400,41.32421568,-72.9458511766667
21433,"60 COLONY RD",309000,4,0,2.5,3e+05,"06/23/2014",355000,"07/02/2009",319000,"04/10/2006",180000,"10/31/2005",0,"12/22/1988",1926,2631,78,"Colonial","Single Family","Very Good",1,"Partial","Average","Average",0.15,"RS2","1700",0,41.324038345,-72.9459338133333
21434,"52 COLONY RD",207900,3,0,2.5,230000,"07/03/2012",0,"03/17/1999",186200,"05/31/1989",NA,NA,NA,NA,1926,1586,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.15,"RS2","1700",380,41.32393881,-72.9460090233333
21435,"46 COLONY RD",200600,4,0,2.5,99900,"12/28/1984",NA,NA,NA,NA,NA,NA,NA,NA,1927,2020,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",380,41.32361,-72.9461166466667
21436,"40 COLONY RD",164900,3,0,1.5,136100,"10/12/1993",136100,"10/08/1993",NA,NA,NA,NA,NA,NA,1940,1652,68,"Cape Cod","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",234,41.323475,-72.94623439
21437,"34 COLONY RD",196000,4,0,3,0,"08/31/1979",NA,NA,NA,NA,NA,NA,NA,NA,1937,2179,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.16,"RS2","1700",378,41.323338,-72.9463078133333
21438,"24 COLONY RD",181500,4,0,2,115000,"01/30/1996",NA,NA,NA,NA,NA,NA,NA,NA,1930,2023,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.2,"RS2","1700",210,41.323112,-72.9464453866667
21439,"20 COLONY RD",190800,4,0,2.5,175000,"08/18/2000",NA,NA,NA,NA,NA,NA,NA,NA,1936,2348,55,"Colonial","Single Family","Good",1,"None","Average","Average",0.18,"RS2","1700",400,41.32302,-72.94644
21440,"16 COLONY RD",284100,4,0,2.5,0,"09/10/2015",0,"02/27/2015",0,"06/01/2007",0,"06/01/2007",0,"08/21/2000",1935,3365,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",0,41.32285828,-72.9466270933333
21441,"4 COLONY RD",292900,4,0,3,420000,"03/09/2006",320000,"06/30/2004",91000,"08/09/1995",0,"06/29/1994",NA,NA,1932,2568,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.18,"RS2","1700",380,41.32266,-72.9467459
21442,"5 COLONY RD",194800,4,0,1.5,339000,"12/01/2006",0,"06/28/2000",116500,"06/21/2000",115000,"12/23/1986",NA,NA,1930,1579,68,"Cape Cod","Single Family","Good",1,"None","Average","Average",0.18,"RS2","1700",200,41.32262185,-72.94651914
21443,"11 COLONY RD",195400,3,0,1.5,279900,"07/01/2009",335000,"04/25/2006",160000,"12/18/2000",207500,"04/20/1988",NA,NA,1925,2093,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",209,41.3227883466667,-72.94642273
21444,"19 COLONY RD",218800,4,0,2.5,199900,"11/09/1988",NA,NA,NA,NA,NA,NA,NA,NA,1923,2388,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.18,"RS2","1700",240,41.3229543033333,-72.94643
21445,"25 COLONY RD",227900,4,0,2.5,315000,"09/13/2004",198000,"03/30/2004",0,"05/17/1993",NA,NA,NA,NA,1927,2348,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.18,"RS2","1700",495,41.3231231266667,-72.94622396
21446,"35 COLONY RD",193300,3,0,3.5,165000,"01/16/2015",0,"01/16/2015",0,NA,NA,NA,NA,NA,1930,1805,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.18,"RS2","1700",209,41.3233298566667,-72.9461231466667
21447,"39 COLONY RD",249100,4,0,3.5,275000,"03/10/2009",370000,"10/18/2005",204000,"01/17/1991",NA,NA,NA,NA,1934,2820,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",800,41.323467,-72.94603507
21448,"480 ELLSWORTH AV",297600,3,0,3,0,"08/07/1985",NA,NA,NA,NA,NA,NA,NA,NA,1912,3015,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.39,"RS2","1700",713,41.32308955,-72.9450873866667
21449,"470 ELLSWORTH AV",368000,4,0,2.5,161500,"11/21/1995",NA,NA,NA,NA,NA,NA,NA,NA,1917,3737,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.42,"RS2","1700",840,41.322838,-72.9451
21450,"460 ELLSWORTH AV",267500,5,0,2.5,0,"09/01/1983",NA,NA,NA,NA,NA,NA,NA,NA,1911,2650,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.33,"RS2","1700",700,41.322582,-72.9453446466667
21451,"456 ELLSWORTH AV",231000,4,0,2,83500,"11/20/1984",NA,NA,NA,NA,NA,NA,NA,NA,1918,2489,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.25,"RS2","1700",400,41.322478265,-72.94542356
21452,"450 ELLSWORTH AV",204200,4,0,2.5,0,"02/18/2009",120000,"05/09/1995",113500,"08/27/1985",NA,NA,NA,NA,1920,2729,55,"Colonial","Single Family","Good",1,"None","Below Average","Average",0.28,"RS2","1700",420,41.32238306,-72.9455083133333
21453,"444 ELLSWORTH AV",278400,8,0,3,0,"05/14/2010",0,"03/28/2008",118000,"08/28/1997",0,"03/10/1993",NA,NA,1925,3234,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.28,"RS2","1700",420,41.322174,-72.94554632
21454,"51 COLONY RD",158100,3,0,1,0,"08/07/2013",205000,"05/15/2013",167250,"09/17/2001",93000,"03/22/1988",NA,NA,1930,1656,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.18,"RS2","1700",400,41.3238221266667,-72.94581614
21455,"59 COLONY RD",196200,3,0,2,280000,"06/28/2005",0,"02/13/2001",0,"05/22/1986",NA,NA,NA,NA,1935,2210,68,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.15,"RS2","1700",400,41.324024,-72.94581
21456,"65 COLONY RD",208000,6,0,1.5,0,"05/11/2007",0,"09/13/2005",110000,"02/27/1995",0,"09/13/1994",NA,NA,1936,1520,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.15,"RS2","1700",220,41.32412591,-72.94574
