"pid","location","totval"
22049,"422 WINTHROP AV",10400
22050,"420 WINTHROP AV",20800
22051,"416 WINTHROP AV",184400
22052,"414 WINTHROP AV",168600
22053,"408 WINTHROP AV",133100
22054,"723 ELM ST",183000
22055,"727 ELM ST",149200
22056,"729 ELM ST",162800
22057,"731 ELM ST",168500
22058,"733 ELM ST",181800
22059,"203 NORTON ST",162200
22060,"207 NORTON ST",160400
22061,"209 NORTON ST",189200
22062,"211 NORTON ST",179700
22063,"215 NORTON ST",163900
22064,"223 NORTON ST",159700
22065,"225 NORTON ST",162100
22066,"229 NORTON ST",47900
22067,"888 ELM ST",188700
22068,"882 ELM ST",175000
22069,"880 ELM ST",169300
22070,"876 ELM ST",182800
22071,"872 ELM ST",218100
22072,"870 ELM ST",173900
22073,"868 ELM ST",176600
22074,"866 ELM ST",263600
22075,"1400 ELLA T GRASSO BLVD",224500
22076,"1398 ELLA T GRASSO BLVD",150600
22077,"179 MAPLE ST",240800
22078,"181 MAPLE ST",209200
22079,"193 MAPLE ST",186000
22080,"199 MAPLE ST",172100
22081,"203 MAPLE ST",223100
22082,"207 MAPLE ST",193600
22083,"211 MAPLE ST",182800
22084,"53 BROWNELL ST",182300
22085,"59 BROWNELL ST",180300
22086,"510 WHALLEY AV",278500
22087,"504 WHALLEY AV",236300
22088,"500 WHALLEY AV",299443
22089,"494 WHALLEY AV",82400
22090,"478 WHALLEY AV",519300
22091,"474 WHALLEY AV",279500
22092,"1462 ELLA T GRASSO BLVD",113200
22093,"1460 ELLA T GRASSO BLVD",154800
22094,"1456 ELLA T GRASSO BLVD",157200
22095,"1452 ELLA T GRASSO BLVD",147100
22096,"1448 ELLA T GRASSO BLVD",130700
22097,"1446 ELLA T GRASSO BLVD",105100
22098,"1440 ELLA T GRASSO BLVD",150500
22099,"1436 ELLA T GRASSO BLVD",155100
22100,"1432 ELLA T GRASSO BLVD",151400
22101,"1428 ELLA T GRASSO BLVD",151000
22102,"1424 ELLA T GRASSO BLVD",180200
22103,"865 ELM ST",146800
22104,"869 ELM ST",157600
22105,"875 ELM ST",165500
22106,"879 ELM ST",181500
22107,"883 ELM ST",159900
22108,"887 ELM ST",169200
22109,"93 BROWNELL ST",195800
22110,"97 BROWNELL ST",175700
22111,"101 BROWNELL ST",159300
22112,"105 BROWNELL ST",161400
22113,"109 BROWNELL ST",177100
22114,"113 BROWNELL ST",165100
22115,"117 BROWNELL ST",159000
22116,"121 BROWNELL ST",180800
22117,"1285 ELLA T GRASSO BLVD",1700000
22118,"84 STANLEY ST",191500
22119,"80 STANLEY ST",194900
22120,"78 STANLEY ST",189200
22121,"70 STANLEY ST",173200
22122,"64 STANLEY ST",167600
22123,"60 STANLEY ST",204700
22124,"58 STANLEY ST",220900
22125,"96 ELLSWORTH AV",156600
22126,"1615 CHAPEL ST",592700
22127,"1623 CHAPEL ST",226800
22128,"1631 CHAPEL ST",191900
22129,"1633 CHAPEL ST",178400
22130,"1637 CHAPEL ST",215400
22131,"1609 CHAPEL ST",607500
22132,"40 STANLEY ST",166300
22133,"36 STANLEY ST",287900
22134,"30 STANLEY ST",227800
22135,"26 STANLEY ST",46400
22136,"20 STANLEY ST",199900
22137,"66 NORTON ST",2449200
22138,"56 NORTON ST",1128600
22139,"1589 CHAPEL ST",59800
22140,"1593 CHAPEL ST",265100
22141,"1599 CHAPEL ST",207300
22142,"1605 CHAPEL ST",124500
22143,"469 EDGEWOOD AV",232300
22144,"1361 ELLA T GRASSO BLVD",183700
22145,"1365 ELLA T GRASSO BLVD",209500
22146,"1377 ELLA T GRASSO BLVD",667500
22147,"158 MAPLE ST",187100
22148,"156 MAPLE ST",198800
22149,"178 ELLSWORTH AV",185300
22150,"174 ELLSWORTH AV",173600
22151,"172 ELLSWORTH AV",177300
22152,"168 ELLSWORTH AV",170500
22153,"433 EDGEWOOD AV",229800
22154,"439 EDGEWOOD AV",160100
22155,"443 EDGEWOOD AV",344600
22156,"449 EDGEWOOD AV",178100
22157,"453 EDGEWOOD AV",200200
22158,"457 EDGEWOOD AV",121900
22159,"461 EDGEWOOD AV",168200
22160,"427 EDGEWOOD AV",211200
22161,"167 ELLSWORTH AV",168900
22162,"171 ELLSWORTH AV",199100
22163,"175 ELLSWORTH AV",175900
22164,"177 ELLSWORTH AV",163000
22165,"122 MAPLE ST",169000
22166,"118 MAPLE ST",202300
22167,"112 MAPLE ST",182600
22168,"154 NORTON ST",141100
22169,"150 NORTON ST",170900
22170,"146 NORTON ST",157400
22171,"142 NORTON ST",133900
22172,"389 EDGEWOOD AV",172600
22173,"391 EDGEWOOD AV",192000
22174,"395 EDGEWOOD AV",212200
22175,"403 EDGEWOOD AV",179000
22176,"409 EDGEWOOD AV",179900
22177,"411 EDGEWOOD AV",269600
22178,"419 EDGEWOOD AV",173500
22179,"423 EDGEWOOD AV",223700
22180,"1305 ELLA T GRASSO BLVD",186100
22181,"1309 ELLA T GRASSO BLVD",215600
22182,"1317 ELLA T GRASSO BLVD",181600
22183,"1325 ELLA T GRASSO BLVD",148400
22184,"1329 ELLA T GRASSO BLVD",211000
22185,"468 EDGEWOOD AV",200500
22186,"464 EDGEWOOD AV",182500
22187,"460 EDGEWOOD AV",199800
22188,"454 EDGEWOOD AV",143300
22189,"450 EDGEWOOD AV",215500
22190,"446 EDGEWOOD AV",216000
22191,"438 EDGEWOOD AV",186500
22192,"434 EDGEWOOD AV",211200
22193,"120 ELLSWORTH AV",802700
22194,"47 STANLEY ST",205100
22195,"55 STANLEY ST",257500
22196,"61 STANLEY ST",185600
22197,"69 STANLEY ST",217200
22198,"71 STANLEY ST",212900
22199,"109 ELLSWORTH AV",185600
22200,"111 ELLSWORTH AV",142500
22201,"115 ELLSWORTH AV",147000
22202,"119 ELLSWORTH AV",133800
22203,"121 ELLSWORTH AV",141100
22204,"428 EDGEWOOD AV",182900
22205,"422 EDGEWOOD AV",204700
22206,"416 EDGEWOOD AV",167400
22207,"412 EDGEWOOD AV",172400
22208,"408 EDGEWOOD AV",146500
22209,"404 EDGEWOOD AV",217400
22210,"398 EDGEWOOD AV",141800
22211,"394 EDGEWOOD AV",219100
22212,"392 EDGEWOOD AV",208100
22213,"90 NORTON ST",1950000
22214,"84 NORTON ST",922900
22215,"17 STANLEY ST",202500
22216,"21 STANLEY ST",196200
22217,"25 STANLEY ST",167200
22218,"29 STANLEY ST",198200
22219,"33 STANLEY ST",163800
22220,"1565 CHAPEL ST",323300
22221,"65 NORTON ST",46800
22222,"71 NORTON ST",3600
22223,"69 NORTON ST",28500
22224,"75 NORTON ST",156900
22225,"79 NORTON ST",193400
22226,"83 NORTON ST",157300
22227,"87 NORTON ST",169000
22228,"91 NORTON ST",186100
22229,"97 NORTON ST",167300
22230,"NORTON ST",1700
22231,"NORTON ST",53800
22232,"384 EDGEWOOD AV",232200
22233,"380 EDGEWOOD AV",175200
22234,NA,NA
22235,"374 EDGEWOOD AV",189500
22236,"370 EDGEWOOD AV",211700
22237,"364 EDGEWOOD AV",183900
22238,"358 EDGEWOOD AV",197800
22239,"352 EDGEWOOD AV",212400
22240,"332 WINTHROP AV",216000
22241,"328 WINTHROP AV",161900
22242,"324 WINTHROP AV",163300
22243,"320 WINTHROP AV",167200
22244,"316 WINTHROP AV",179800
22245,"312 WINTHROP AV",162700
22246,"310 WINTHROP AV",193300
22247,"304 WINTHROP AV",189700
22248,"1533 CHAPEL ST",1287900
22249,"1537 CHAPEL ST",198000
22250,"1539 CHAPEL ST",257300
22251,"1543 CHAPEL ST",181400
22252,"1553 CHAPEL ST",233000
22253,"1557 CHAPEL ST",190300
22254,"1561 CHAPEL ST",192200
22255,"1523 CHAPEL ST",2774100
22256,"WINTHROP AV",3700
22257,"WINTHROP AV",5000
22258,"20 HOTCHKISS ST",5000
22259,"307 WINTHROP AV",137300
22260,"309 WINTHROP AV",173700
22261,"315 WINTHROP AV",812800
22262,"323 WINTHROP AV",566000
22263,"321 WINTHROP AV",3300
22264,"325 WINTHROP AV",197000
22265,"329 WINTHROP AV",163300
22266,"333 WINTHROP AV",211800
22267,"337 WINTHROP AV",187000
22268,"339 WINTHROP AV",275300
22269,"336 EDGEWOOD AV",156600
22270,"334 EDGEWOOD AV",155000
22271,"328 EDGEWOOD AV",175000
22272,"322 EDGEWOOD AV",197000
22273,"318 EDGEWOOD AV",254300
22274,"50 HOTCHKISS ST",140600
22275,"48 HOTCHKISS ST",148700
22276,"46 HOTCHKISS ST",273500
22277,"34 HOTCHKISS ST",1106500
22278,"30 HOTCHKISS ST",134000
22279,"24 HOTCHKISS ST",141700
22280,"18 HOTCHKISS ST",114100
22281,"1497 CHAPEL ST",234300
22282,"1501 CHAPEL ST",309600
22283,"HOTCHKISS ST",1300
22284,"1505 CHAPEL ST",307790
22285,"1517 CHAPEL ST",197300
22286,"385 EDGEWOOD AV",188500
22287,"147 NORTON ST",171000
22288,"149 NORTON ST",156100
22289,"153 NORTON ST",150000
22290,"74 MAPLE ST",152000
22291,"70 MAPLE ST",161200
22292,"366 WINTHROP AV",195700
22293,"362 WINTHROP AV",178100
22294,"356 WINTHROP AV",174300
22295,"353 EDGEWOOD AV",192700
22296,"359 EDGEWOOD AV",187200
22297,"365 EDGEWOOD AV",202800
22298,"367 EDGEWOOD AV",174700
22299,"373 EDGEWOOD AV",186900
22300,"379 EDGEWOOD AV",237100
22301,"381 EDGEWOOD AV",185900
22302,"145 NORTON ST",800
22303,"345 WINTHROP AV",231000
22304,"351 WINTHROP AV",142600
22305,"355 WINTHROP AV",180200
22306,"357 WINTHROP AV",180900
22307,"359 WINTHROP AV",189600
22308,"365 WINTHROP AV",188000
22309,"40 MAPLE ST",172500
22310,"36 MAPLE ST",133800
22311,"32 MAPLE ST",195600
22312,"28 MAPLE ST",196800
22313,"24 MAPLE ST",173300
22314,"22 MAPLE ST",181800
22315,"232 SHERMAN AV",192100
22316,"228 SHERMAN AV",168200
22317,"226 SHERMAN AV",168700
22318,"222 SHERMAN AV",180300
22319,"220 SHERMAN AV",144800
22320,"218 SHERMAN AV",172800
22321,"309 EDGEWOOD AV",135700
22322,"313 EDGEWOOD AV",178600
22323,"317 EDGEWOOD AV",176800
22324,"323 EDGEWOOD AV",185800
22325,"327 EDGEWOOD AV",184100
22326,"331 EDGEWOOD AV",199100
22327,"333 EDGEWOOD AV",181400
22328,"1191 ELLA T GRASSO BLVD #A",43000
22329,"1191 ELLA T GRASSO BLVD #B",43100
22330,"1191 ELLA T GRASSO BLVD #C",43200
22331,"1191 ELLA T GRASSO BLVD #D",42800
22332,"1197 ELLA T GRASSO BLVD #A",43100
22333,"1197 ELLA T GRASSO BLVD #B",43100
22334,"1197 ELLA T GRASSO BLVD #C",43200
22335,"1197 ELLA T GRASSO BLVD #D",43000
22336,"1203 ELLA T GRASSO BLVD #A",43100
22337,"1203 ELLA T GRASSO BLVD #B",43000
22338,"1203 ELLA T GRASSO BLVD #C",43300
22339,"1203 ELLA T GRASSO BLVD #D",43100
22340,"1207 ELLA T GRASSO BLVD #A",43200
22341,"1207 ELLA T GRASSO BLVD #B",43100
22342,"1207 ELLA T GRASSO BLVD #C",43300
22343,"1207 ELLA T GRASSO BLVD #D",43100
22344,"1217 ELLA T GRASSO BLVD #A",43200
22345,"1217 ELLA T GRASSO BLVD #B",43000
22346,"1217 ELLA T GRASSO BLVD #C",43100
22347,"1217 ELLA T GRASSO BLVD #D",43000
22348,"1225 ELLA T GRASSO BLVD #A",43200
22349,"1225 ELLA T GRASSO BLVD #B",43100
22350,"1225 ELLA T GRASSO BLVD #C",43200
22351,"1225 ELLA T GRASSO BLVD #D",43000
22352,"1231 ELLA T GRASSO BLVD #A",43200
22353,"1231 ELLA T GRASSO BLVD #B",43100
22354,"1231 ELLA T GRASSO BLVD #C",43200
22355,"1231 ELLA T GRASSO BLVD #D",43200
22356,"1235 ELLA T GRASSO BLVD #A",43200
22357,"1235 ELLA T GRASSO BLVD #B",42900
22358,"1235 ELLA T GRASSO BLVD #C",43100
22359,"1235 ELLA T GRASSO BLVD #D",43000
22360,"1243 ELLA T GRASSO BLVD #A",43300
22361,"1243 ELLA T GRASSO BLVD #B",43000
22362,"1243 ELLA T GRASSO BLVD #C",43200
22363,"1243 ELLA T GRASSO BLVD #D",43100
22364,"74 IRVING ST",148300
22365,"IRVING ST",4400
22366,"66 IRVING ST",121500
22367,"42 ELLSWORTH AV",202400
22368,"38 ELLSWORTH AV",150000
22369,"34 ELLSWORTH AV",166000
22370,"30 ELLSWORTH AV",131800
22371,"26 ELLSWORTH AV",163800
22372,"22 ELLSWORTH AV",197100
22373,"18 ELLSWORTH AV",162500
22374,"14 ELLSWORTH AV",138800
22375,"149 DERBY AV",592100
22376,NA,NA
22377,"169 DERBY AV",829600
22378,NA,NA
22379,NA,NA
22380,NA,NA
22381,"ELLSWORTH AV",4600
22382,NA,NA
22383,"43 WHITTEMORE AV",46300
22384,"ELLSWORTH AV",2500
22385,NA,NA
22386,"185 DERBY AV",168900
22387,"185 DERBY AV",17400
22388,"195 DERBY AV",67300
22389,"49 ELLSWORTH AV",145000
22390,"30 IRVING ST",159500
22391,"24 IRVING ST",157600
22392,"20 IRVING ST",150300
22393,"16 IRVING ST",121300
22394,"16 NORTON ST",227800
22395,"105 DERBY AV",426000
22396,"111 DERBY AV",216000
22397,"135 DERBY AV",10166900
22398,"1650 CHAPEL ST",209300
22399,"1644 CHAPEL ST",170900
22400,"1642 CHAPEL ST",137500
22401,"1638 CHAPEL ST",162900
22402,"1634 CHAPEL ST",168800
22403,"1630 CHAPEL ST",166400
22404,"1626 CHAPEL ST",169300
22405,"1620 CHAPEL ST",162300
22406,"1616 CHAPEL ST",205600
22407,"64 ELLSWORTH AV",155000
22408,"62 ELLSWORTH AV",162600
22409,"58 ELLSWORTH AV",156700
22410,"54 ELLSWORTH AV",159800
22411,"51 IRVING ST",153200
22412,"55 IRVING ST",135600
22413,"59 IRVING ST",294500
22414,"69 IRVING ST",152300
22415,"1251 ELLA T GRASSO BLVD",176000
22416,"1255 ELLA T GRASSO BLVD",191500
22417,"1259 ELLA T GRASSO BLVD",140600
22418,"1610 CHAPEL ST",204100
22419,"1600 CHAPEL ST",188700
22420,"1592 CHAPEL ST",51500
22421,"1584 CHAPEL ST",213600
22422,"1582 CHAPEL ST",190200
22423,"1574 CHAPEL ST",924100
22424,"32 NORTON ST",30600
22425,"28 NORTON ST",148400
22426,"24 NORTON ST",157300
22427,"15 IRVING ST",160200
22428,"19 IRVING ST",155700
22429,"23 IRVING ST",164100
22430,"27 IRVING ST",155300
22431,"31 IRVING ST",154100
22432,"51 ELLSWORTH AV",159000
22433,"55 ELLSWORTH AV",140100
22434,"59 ELLSWORTH AV",160800
22435,"63 ELLSWORTH AV",158500
22436,"1566 CHAPEL ST",408000
22437,"1562 CHAPEL ST",357300
22438,"1558 CHAPEL ST",193300
22439,"1554 CHAPEL ST",224800
22440,"1546 CHAPEL ST",196300
22441,"280 WINTHROP AV",712400
22442,"278 WINTHROP AV",1477200
22443,"57 DERBY AV",444600
22444,"59 DERBY AV",369100
22445,"61 DERBY AV",164600
22446,"63 DERBY AV",171300
22447,"67 DERBY AV",133400
22448,"71 DERBY AV",101600
22449,"85 DERBY AV",130000
22450,"15 NORTON ST",245500
22451,"19 NORTON ST",127800
22452,"23 NORTON ST",162700
22453,"25 NORTON ST",230000
22454,"29 NORTON ST",186700
22455,"33 NORTON ST",152700
22456,"37 NORTON ST",427200
22457,"140 DERBY AV",558800
22458,"132 DERBY AV",141300
22459,"126 DERBY AV #A-1",57700
22460,"128 DERBY AV #A-9",57700
22461,"126 DERBY AV #B-2",57700
22462,"128 DERBY AV #B-10",57700
22463,"126 DERBY AV #C-3",57700
22464,"128 DERBY AV #C-11",57700
22465,"126 DERBY AV #D-4",57700
22466,"128 DERBY AV #D-12",57700
22467,"126 DERBY AV #E-5",57700
22468,"128 DERBY AV #E-13",57700
22469,"126 DERBY AV #F-6",57700
22470,"128 DERBY AV #F-14",57700
22471,"126 DERBY AV #G-7",57700
22472,"128 DERBY AV #G-15",57700
22473,"126 DERBY AV #H-8",57700
22474,"128 DERBY AV #H-16",57700
22475,"122 DERBY AV",281100
22476,"802 GEORGE ST",242700
22477,"800 GEORGE ST",96100
22478,"796 GEORGE ST",318400
22479,"790 GEORGE ST",16800
22480,"786 GEORGE ST",179500
22481,"784 GEORGE ST",145400
22482,"778 GEORGE ST",128700
22483,"774 GEORGE ST",140800
22484,"770 GEORGE ST",122800
22485,"766 GEORGE ST",144800
22486,"764 GEORGE ST",150000
22487,"760 GEORGE ST",157900
22488,"756 GEORGE ST",140700
22489,"256 WINTHROP AV",144200
22490,"254 WINTHROP AV",145300
22491,"252 WINTHROP AV",162800
22492,"240 WINTHROP AV",3110300
22493,"218 WINTHROP AV",148500
22494,"216 WINTHROP AV",157800
22495,NA,NA
22496,"212 WINTHROP AV",167600
22497,"9 JUDSON AV",144400
22498,"15 JUDSON AV",133400
22499,"19 JUDSON AV",131100
22500,"23 JUDSON AV",134100
22501,"27 JUDSON AV",162500
22502,"JUDSON AV",116200
22503,"31 JUDSON AV",158200
22504,"35 JUDSON AV",107600
22505,"33 JUDSON AV",61900
22506,"37 JUDSON AV",114900
22507,"41 JUDSON AV",127200
22508,"47 JUDSON AV",111900
22509,"51 JUDSON AV",131200
22510,"53 JUDSON AV",135200
22511,"57 JUDSON AV",132100
22512,"11 MEAD ST",85200
22513,"15 MEAD ST",409800
22514,"19 MEAD ST",142700
22515,"23 MEAD ST",148000
22516,"27 MEAD ST",135100
22517,"31 MEAD ST",142600
22518,"35 MEAD ST",147800
22519,"39 MEAD ST",137600
22520,"43 MEAD ST",128400
22521,"47 MEAD ST",138900
22522,"51 MEAD ST",135900
22523,"63 MEAD ST",152400
22524,"1 NORTON ST",671400
22525,"80 DERBY AV",94517
22526,"72 DERBY AV",101400
22527,"70 DERBY AV",123400
22528,"66 DERBY AV",127200
22529,"62 DERBY AV",148100
22530,"58 DERBY AV",123500
22531,"52 DERBY AV",102900
22532,"50 DERBY AV",122200
22533,"270 WINTHROP AV",146600
22534,"268 WINTHROP AV",106100
22535,"262 WINTHROP AV",141000
22536,"745 GEORGE ST",114500
22537,"751 GEORGE ST",130600
22538,"755 GEORGE ST",223600
22539,"759 GEORGE ST",133100
22540,"763 GEORGE ST",83500
22541,"767 GEORGE ST",99000
22542,"771 GEORGE ST",24600
22543,"114 JUDSON AV",154300
22544,"68 MILLER ST",131000
22545,"66 MILLER ST",119600
22546,"62 MILLER ST",113700
22547,"54 MILLER ST",111400
22548,"52 MILLER ST",149600
22549,"48 MILLER ST",129600
22550,"38 MILLER ST",1413900
22551,"16 MILLER ST",1693900
22552,"1043 ELLA T GRASSO BLVD",49000
22553,"1053 ELLA T GRASSO BLVD",115400
22554,"1079 ELLA T GRASSO BLVD",444300
22555,"118 JUDSON AV",155300
22556,"172 PORTER ST",140100
22557,"170 PORTER ST",135600
22558,"168 PORTER ST",150300
22559,"166 PORTER ST",149400
22560,"164 PORTER ST",152200
22561,"162 PORTER ST",134700
22562,"160 PORTER ST",155000
22563,"158 PORTER ST",130700
22564,"156 PORTER ST",147800
22565,"154 PORTER ST",172900
22566,"45 MILLER ST",2200
22567,"47 MILLER ST",95400
22568,"51 MILLER ST",117500
22569,"55 MILLER ST",118900
22570,"59 MILLER ST",132400
22571,"63 MILLER ST",132400
22572,"67 MILLER ST",137900
22573,"71 MILLER ST",126500
22574,"102 JUDSON AV",164300
22575,"100 JUDSON AV",120100
22576,"170 DERBY AV",12613600
22577,"154 DERBY AV",917700
22578,"50 MEAD ST",842100
22579,"32 MEAD ST",83400
22580,NA,NA
22581,"24 MEAD ST",171000
22582,"14 MEAD ST",184100
22583,"67 JUDSON AV",164900
22584,"71 JUDSON AV",147200
22585,"75 JUDSON AV",117400
22586,"79 JUDSON AV",145800
22587,"83 JUDSON AV",158700
22588,NA,NA
22589,"87 JUDSON AV",99700
22590,"91 JUDSON AV",155800
22591,"95 JUDSON AV",136700
22592,NA,NA
22593,"99 JUDSON AV",152400
22594,"103 JUDSON AV",116100
22595,"115 JUDSON AV",126500
22596,"121 JUDSON AV",151500
22597,"1105 ELLA T GRASSO BLVD",150200
22598,"ELLA T GRASSO BLVD",25700
22599,"1123 ELLA T GRASSO BLVD",455200
22600,"78 JUDSON AV",135800
22601,"70 JUDSON AV",129600
22602,"66 JUDSON AV",139900
22603,"58 JUDSON AV",470000
22604,"52 JUDSON AV",159200
22605,"48 JUDSON AV",118300
22606,"44 JUDSON AV",139700
22607,"36 JUDSON AV",132300
22608,"32 JUDSON AV",123800
22609,"28 JUDSON AV",140000
22610,"20 JUDSON AV",328200
22611,"16 JUDSON AV",87800
22612,"14 JUDSON AV",148000
22613,"210 WINTHROP AV",146000
22614,"208 WINTHROP AV",129300
22615,"204 WINTHROP AV",23000
22616,"200 WINTHROP AV",152800
22617,"196 WINTHROP AV",26900
22618,"192 WINTHROP AV",183100
22619,"190 WINTHROP AV",272800
22620,"7 PARMELEE AV",127300
22621,"9 PARMELEE AV",146600
22622,"15 PARMELEE AV",154900
22623,"19 PARMELEE AV",120400
22624,"21 PARMELEE AV",106300
22625,"25 PARMELEE AV",146300
22626,"49 PARMELEE AV",230500
22627,"53 PARMELEE AV",144600
22628,"55 PARMELEE AV",184900
22629,"57 PARMELEE AV",127600
22630,"63 PARMELEE AV",162300
22631,"65 PARMELEE AV",134700
22632,"67 PARMELEE AV",118800
22633,"83 PARMELEE AV",188100
22634,"161 PORTER ST",172800
22635,"169 PORTER ST",116500
22636,"184 GILBERT AV",149300
22637,"180 GILBERT AV",144100
22638,"176 GILBERT AV",139600
22639,"172 GILBERT AV",116700
22640,"168 GILBERT AV",145800
22641,"166 GILBERT AV",152800
22642,"162 GILBERT AV",139400
22643,"158 GILBERT AV",152400
22644,"156 GILBERT AV",181000
22645,"150 GILBERT AV",140000
22646,"146 GILBERT AV",137800
22647,"144 GILBERT AV",147300
22648,"88 SHERMAN AV",248500
22649,"84 SHERMAN AV",250900
22650,"80 SHERMAN AV",894100
22651,"76 SHERMAN AV",1358600
22652,"58 SHERMAN AV",119300
22653,"60 SHERMAN AV",108600
22654,"62 SHERMAN AV",108600
22655,"64 SHERMAN AV",108600
22656,"66 SHERMAN AV",107700
22657,"68 SHERMAN AV",109700
22658,"70 SHERMAN AV",110900
22659,"163 SCRANTON ST",128000
22660,"167 SCRANTON ST",128200
22661,"171 SCRANTON ST",24300
22662,"175 SCRANTON ST",197400
22663,"179 SCRANTON ST",158000
22664,"183 SCRANTON ST",167100
22665,"187 SCRANTON ST",142900
22666,"201 WINTHROP AV",149700
22667,"205 WINTHROP AV",112000
22668,"209 WINTHROP AV",147300
22669,"211 WINTHROP AV",187300
22670,NA,NA
22671,"215 WINTHROP AV",171300
22672,"217 WINTHROP AV",29800
22673,"223 WINTHROP AV",128000
22674,"225 WINTHROP AV",161300
22675,"193 WINTHROP AV",152700
22676,"174 SCRANTON ST",122400
22677,"168 SCRANTON ST",2400
22678,"166 SCRANTON ST",121900
22679,"164 SCRANTON ST",107300
22680,"162 SCRANTON ST",2300
22681,"160 SCRANTON ST",113600
22682,"52 SHERMAN AV",164500
22683,NA,NA
22684,"46 SHERMAN AV",123500
22685,"42 SHERMAN AV",2400
22686,"SHERMAN AV",2700
22687,"177 WINTHROP AV",150800
22688,"181 WINTHROP AV",135400
22689,"185 WINTHROP AV",151800
22690,"187 WINTHROP AV",96800
22691,"189 WINTHROP AV",81900
22692,"191 WINTHROP AV",107800
22693,"176 WINTHROP AV",96200
22694,"32 PARMELEE AV",1389300
22695,"786 LEGION AV",16900
22696,"780 LEGION AV",44700
22697,"LEGION AV",2300
22698,"758 LEGION AV",105900
22699,"LEGION AV",16300
22700,"750 LEGION AV",92100
22701,"744 LEGION AV",118400
22702,"736 LEGION AV",118600
22703,"100 PORTER ST",96200
22704,"96 PORTER ST",89200
22705,"92 PORTER ST",101800
22706,"88 PORTER ST",103500
22707,"82 PORTER ST",97400
22708,"78 PORTER ST",80600
22709,"76 PORTER ST",98100
22710,"74 PORTER ST",80900
22711,"56 PORTER ST",81100
22712,"PORTER ST",1600
22713,"50 PORTER ST",91400
22714,"46 PORTER ST",127700
22715,"40 PORTER ST",106400
22716,"915 ELLA T GRASSO BLVD",3680700
22717,"945 ELLA T GRASSO BLVD",77600
22718,"951 ELLA T GRASSO BLVD",105000
22719,"957 ELLA T GRASSO BLVD",94500
22720,"963 ELLA T GRASSO BLVD",101600
22721,"967 ELLA T GRASSO BLVD",83600
22722,"973 ELLA T GRASSO BLVD",75800
22723,"977 ELLA T GRASSO BLVD",1629300
22724,"999 ELLA T GRASSO BLVD",16200
22725,"716 LEGION AV",124400
22726,"708 LEGION AV",120400
22727,"700 LEGION AV",124800
22728,"694 LEGION AV",120700
22729,"6 EVERGREEN #CT",26400
22730,"8 EVERGREEN #CT",15300
22731,"EVERGREEN #CT",22000
22732,"EVERGREEN #CT",17900
22733,NA,NA
22734,"16 EVERGREEN #CT",94700
22735,"684 LEGION AV",68700
22736,"672 LEGION AV",137200
22737,"68 TYLER ST",91100
22738,"64 TYLER ST",79300
22739,"60 TYLER ST",77700
22740,"54 TYLER ST",78200
22741,"52 TYLER ST",83500
22742,"50 TYLER ST",85400
22743,"46 TYLER ST",70800
22744,"44 TYLER ST",71200
22745,"36 TYLER ST",101400
22746,"32 TYLER ST",72500
22747,"26 TYLER ST",91300
22748,"22 TYLER ST",118600
22749,"18 TYLER ST",84000
22750,"16 TYLER ST",71000
22751,"12 TYLER ST",109500
22752,"TYLER ST",1500
22753,"10 TYLER ST",67800
22754,"21 PORTER ST",113500
22755,"29 PORTER ST",100700
22756,"31 PORTER ST",94700
22757,"49 PORTER ST",114200
22758,"51 PORTER ST",116200
22759,"55 PORTER ST",102800
22760,"59 PORTER ST",93800
22761,"PORTER ST",21500
22762,"73 PORTER ST",93200
22763,"77 PORTER ST",108700
22764,"83 PORTER ST",77500
22765,"85 PORTER ST",59400
22766,"93 PORTER ST",115500
22767,"97 PORTER ST",115600
22768,"SHERMAN AV",16900
22769,"CHAPEL ST",5527500
22770,"1672 CHAPEL ST",164400
22771,"1668 CHAPEL ST",163600
22772,"1664 CHAPEL ST",163400
22773,"1660 CHAPEL ST",163400
22774,"1656 CHAPEL ST",165100
22775,"1266 ELLA T GRASSO BLVD",160000
22776,"45 YALE AV",1879400
22777,"45 YALE AV",15042600
