"totval","bedrooms","nineplus","finalbaths","price1","date1","price2","date2","price3","date3","price4","date4","price5","date5","yearbuilt","sqft","pctgood","style","model","grade","occupancy","actype","bathstyle","kstyle","acres","zone","neighborhood","garagesqft","latitude","longitude"
104700,5,0,2,143000,"05/19/2011",45000,"06/02/2009",0,"09/05/2008",198000,"11/10/2005",80000,"04/26/2005",1920,2102,95,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.17,"RM2","1600",0,41.328693,-72.93095
112100,5,0,3,160000,"04/02/2015",55000,"09/28/2009",0,NA,NA,NA,NA,NA,1900,2350,90,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM2","1900",0,41.30517184,-72.94174446
139300,6,0,2,195000,"08/27/2010",81500,"12/18/2008",0,"10/14/2008",0,"03/18/2008",109900,"10/31/2001",1900,3201,96,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.13,"RM2","1600",0,41.32814617,-72.9255493266667
135700,4,0,2,140000,"02/20/2015",0,"02/28/2007",240000,"02/28/2007",210000,"10/14/2005",0,"09/13/2004",1938,2136,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.12,"RM1","0300",504,41.28675423,-72.8899314166667
193800,5,0,3,180000,"08/13/2003",5000,"04/17/1995",0,"08/27/1991",NA,NA,NA,NA,1910,3422,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.19,"RM2","2500",324,41.32826687,-72.96839192
147100,8,0,4,0,"12/13/2010",123000,"01/31/2006",0,"08/24/2004",0,"09/16/2002",0,"07/13/1995",1920,4680,73,"4 Family","Multi-Fam 2-4","Average",4,"None","Average","Average",0.1,"RM1","1600",0,41.331993,-72.93282541
92700,3,0,2,149000,"06/30/2005",0,NA,NA,NA,NA,NA,NA,NA,1920,924,55,"Bungalow","Single Family","Average",2,"None","Average","Average",0.26,"RM1","0700",0,41.31739174,-72.875916
91900,3,0,2,20000,"06/19/2012",0,"05/30/2012",0,"08/15/2000",12000,"08/03/1999",10010,"08/03/1999",1900,936,90,"Colonial","Single Family","Average",1,"None","Average","Average",0.07,"RM2","1600",224,41.32765392,-72.93515
44000,2,0,1,0,"06/06/2013",0,"06/26/2002",0,"04/30/2002",84000,"04/30/2002",0,"04/11/2002",1968,675,78,"Condominium","Res Condo","Above Average",1,"None","Average","Average",0,"RM2","0400",0,41.299583,-72.88996
125900,9,1,4,180000,"08/25/2003",108500,"02/14/2001",120000,"06/20/1986",NA,NA,NA,NA,1900,3330,55,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.09,"RM2","1100",0,41.3080644133333,-72.8953632666667
703200,4,0,2.5,798000,"06/26/2014",0,"11/05/1982",NA,NA,NA,NA,NA,NA,1953,2551,78,"Colonial","Single Family","Excellent +",1,"Central","Average","Average",0.25,"RS1","1500",576,41.3318191833333,-72.91525362
62800,2,0,2,0,"03/07/1983",NA,NA,NA,NA,NA,NA,NA,NA,1900,1320,63,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.07,"RM2","0900",0,41.31363,-72.9082766733333
179800,3,0,2,187500,"09/26/2011",0,"09/26/2011",0,"09/27/1989",NA,NA,NA,NA,1957,1792,68,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.18,"RS2","1700",418,41.32921,-72.94497628
157500,3,0,2,99000,"08/01/2002",0,"03/19/1971",NA,NA,NA,NA,NA,NA,1920,1310,78,"Bungalow","Single Family","Above Average",1,"None","Average","Average",0.13,"RM1","2100",0,41.28399099,-72.92980946
212700,3,0,2,0,"02/13/1987",NA,NA,NA,NA,NA,NA,NA,NA,1987,1394,86,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.15,"RS2","0101",0,41.25970476,-72.8905834366667
123200,8,0,4,240000,"11/12/2003",275000,"11/23/1987",NA,NA,NA,NA,NA,NA,1955,3224,63,"4 Family","Multi-Fam 2-4","Average",4,"None","Average","Average",0.17,"RM1","2300",0,41.32661001,-72.956268995
159800,4,0,2,1324,"12/15/1999",159900,"09/16/1991",NA,NA,NA,NA,NA,NA,1920,2894,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.13,"RM1","0300",440,41.28683,-72.8915
48800,2,0,1,25000,"05/18/2015",0,"04/25/2014",0,"12/08/2010",0,"01/15/2008",0,"11/24/2004",1900,820,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.04,"RM2","1600",0,41.319337505,-72.9399158033333
211200,6,0,3,0,"05/02/2003",45000,"02/02/1977",NA,NA,NA,NA,NA,NA,1900,4421,78,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.17,"RM1","2200",361,41.314835,-72.94903
303900,4,0,2.5,0,"12/19/2012",404500,"05/03/2007",0,"06/30/1992",NA,NA,NA,NA,1928,2772,78,"Colonial","Single Family","Good",1,"Central","Average","Average",0.22,"RS2","1700",399,41.32568453,-72.94338342
196000,4,0,4,0,"03/08/2007",0,"03/21/2000",0,"02/24/2000",150000,"10/07/1998",115000,"01/08/1986",1925,3676,68,"4 Family","Multi-Fam 2-4","Above Average",4,"None","Average","Average",0.17,"RM1","2500",648,41.33082164,-72.97484831
137100,9,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,3942,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM2","1900",0,41.303537475,-72.94012515
184700,3,0,1.5,0,"02/04/2013",0,"02/04/2013",0,"06/23/1969",NA,NA,NA,NA,1962,1535,72,"Ranch","Single Family","Average",1,"Central","Average","Average",0.27,"RS2","0200",0,41.273102825,-72.89084
102900,3,0,1.5,2000,"04/18/1995",0,"05/15/1991",NA,NA,NA,NA,NA,NA,1900,1632,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.12,"RM2","2000",360,41.292681155,-72.93822504
511400,4,0,2,0,"04/16/1997",NA,NA,NA,NA,NA,NA,NA,NA,1900,3816,90,"2 Family","Multi-Fam 2-4","Ave/Good",2,"None","Average","Average",0.19,"RM2","1200",856,41.31245895,-72.9158945633333
55200,2,0,1,93500,"05/21/2008",0,"05/21/2008",43460,"01/03/2003",36500,"08/16/2000",0,"01/21/1986",1963,924,74,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM1","0700",0,41.32208472,-72.87438501
86500,4,0,2,30000,"12/28/2001",0,"04/10/1981",NA,NA,NA,NA,NA,NA,1900,3174,55,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.13,"RM2","1600",0,41.328217,-72.9254911766667
174700,6,0,3,0,"04/03/2006",158000,"02/04/2002",90000,"02/02/1999",NA,NA,NA,NA,1920,3644,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.14,"RM2","2200",289,41.31937544,-72.95264171
193100,4,0,3,140000,"06/01/2010",135000,"02/08/1991",NA,NA,NA,NA,NA,NA,1900,2957,45,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.15,"RM2","1400",0,41.309502105,-72.91706082
144700,3,0,2,0,"09/30/2014",141500,"07/23/2010",0,"12/15/2009",194811,"12/15/2009",0,"11/16/2005",1958,1196,55,"Split-Level","Single Family","Average",1,"Central","Average","Average",0.15,"RS2","2800",288,41.32615274,-72.98116345
145000,3,0,1,122000,"04/10/1991",NA,NA,NA,NA,NA,NA,NA,NA,1947,1206,78,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.13,"RS2","2700",180,41.330727,-72.97841467
223700,3,0,2,265000,"07/26/2012",229000,"03/03/2010",0,"03/03/2010",71000,"05/01/1998",0,"02/17/1998",1900,1930,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.08,"RM2","1400",0,41.30180575,-72.91695374
100200,5,0,2,130000,"03/31/2004",37000,"10/29/2002",0,"06/12/1970",NA,NA,NA,NA,1900,1855,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.11,"RM2","1600",0,41.3286842766667,-72.92653896
205200,5,0,2.5,0,"03/26/2008",0,"03/26/2008",0,"10/04/1999",185000,"03/06/1989",NA,NA,1945,1815,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.28,"RS2","2800",240,41.32614509,-72.9756463433333
99300,6,0,2,85000,"03/15/1995",0,"01/14/1994",NA,NA,NA,NA,NA,NA,1974,2184,80,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.16,"RM2","0900",0,41.31042,-72.90344
92600,3,0,1.5,39000,"09/09/1985",NA,NA,NA,NA,NA,NA,NA,NA,1900,1216,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.06,"RM2","2000",0,41.288475,-72.93030695
253000,5,0,3,0,"01/10/1980",NA,NA,NA,NA,NA,NA,NA,NA,1915,3593,55,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.23,"RM1","2400",1804,41.32175207,-72.96463
252500,3,0,2.5,226000,"12/23/2002",0,NA,NA,NA,NA,NA,NA,NA,1959,1850,78,"Split-Level","Single Family","Above Average",1,"Central","Average","Average",0.23,"RS2","2900",616,41.3187717166667,-72.97892114
119300,4,0,2.5,20000,"08/20/1976",NA,NA,NA,NA,NA,NA,NA,NA,1910,1707,78,"Colonial","Single Family","Above Average",1,"Central","Average","Average",0.13,"RM1","1600",0,41.33444,-72.92711253
176500,4,0,2,344000,"07/03/2008",258000,"03/18/2005",127500,"02/27/1990",NA,NA,NA,NA,1890,2949,77,"2 Family","Multi-Fam 2-4","Ave/Good",2,"Central","Average","Average",0.2,"RM1","1000",0,41.3102826133333,-72.89064391
85100,7,0,3,80000,"07/07/1999",NA,NA,NA,NA,NA,NA,NA,NA,1900,2271,55,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.13,"RM2","1600",525,41.33012555,-72.93271558
122000,3,0,1,125000,"03/11/2008",112000,"08/31/2007",0,"08/24/2007",0,"06/01/2007",177000,"09/05/2006",1950,1152,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.15,"RS2","2600",288,41.33886308,-72.9725597566667
173300,2,0,2,187000,"12/14/2007",229000,"10/02/2007",121000,"09/21/2001",77700,"08/20/1997",NA,NA,1920,1516,78,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.16,"RS2","2700",483,41.33433519,-72.9778
118400,9,1,3,0,"01/10/2003",0,NA,NA,NA,NA,NA,NA,NA,1900,3226,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.15,"RM2","0900",462,41.3125148,-72.90106211
82300,3,0,1,66000,"06/08/2015",0,"07/02/1996",NA,NA,NA,NA,NA,NA,1900,1335,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.1,"RM2","2000",0,41.28938004,-72.933266
67500,3,0,1,0,"04/30/2013",0,"06/25/2009",38000,"06/25/2009",0,"06/27/2008",98000,"12/05/2003",1890,1201,58,"Colonial","Single Family","Average",1,"None","Average","Average",0.08,"RM2","2000",0,41.29073146,-72.93637301
208200,3,0,2,160100,"11/09/2009",0,"04/18/2007",0,"08/11/2004",140000,"10/31/2000",0,NA,1935,2136,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.2,"RS2","2800",400,41.32706755,-72.974878695
200400,9,1,5,0,"05/15/2014",130000,"03/18/2014",0,"02/14/2014",430000,"05/30/2006",24000,"06/23/1995",1906,6300,73,"4 Family","Multi-Fam 2-4","Above Average",4,"None","Average","Average",0.23,"RM2","1600",0,41.32513747,-72.93516849
150600,4,0,2,220000,"10/15/2004",70000,"09/30/1998",0,"07/11/1997",0,"01/16/1985",NA,NA,1900,3286,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.08,"RM2","2200",0,41.321785,-72.95227842
153200,4,0,3,136000,"09/01/2009",221395,"04/10/2008",275000,"10/02/2006",210000,"11/30/2004",148000,"04/07/2004",1900,2623,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.3,"RM1","0500",400,41.30626279,-72.88436339
81000,3,0,1,38000,"10/22/2012",0,"04/25/2005",96900,"07/29/1988",NA,NA,NA,NA,1900,1308,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.05,"RM2","2000",0,41.293552275,-72.937426485
315700,3,0,2.5,0,"03/23/1995",60000,"01/19/1993",NA,NA,NA,NA,NA,NA,1992,2954,88,"Colonial","Single Family","Good",1,"Central","Average","Average",0.2,"RS2","1700",336,41.3239440266667,-72.94814487
153800,2,0,1,70000,"03/11/1998",0,"01/03/1985",NA,NA,NA,NA,NA,NA,1962,1188,72,"Ranch","Single Family","Average",1,"None","Average","Average",0.18,"RS2","0101",300,41.253395,-72.89744785
101400,3,0,1.5,194000,"07/17/2006",128850,"08/18/2004",55310,"05/28/1997",0,"04/25/1996",19000,"12/01/1993",1995,1222,90,"Colonial","Single Family","Average",1,"None","Average","Average",0.13,"RM2","2000",0,41.29234787,-72.93096379
210600,3,0,1,9500,"11/30/1979",NA,NA,NA,NA,NA,NA,NA,NA,1973,1296,80,"Ranch","Single Family","Average",1,"None","Average","Average",0.16,"RS2","2400",247,41.316028475,-72.969268465
184600,6,0,3,278000,"08/09/2007",0,"04/27/1988",NA,NA,NA,NA,NA,NA,1925,3458,78,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.13,"RM2","2200",324,41.32001109,-72.94656
152700,3,0,1.5,39300,"07/17/1980",NA,NA,NA,NA,NA,NA,NA,NA,1941,1439,68,"Cape Cod","Single Family","Ave/Good",1,"None","Average","Average",0.13,"RS2","1700",200,41.32380615,-72.9472323466667
168900,6,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,3577,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.13,"RM2","2200",324,41.32154154,-72.9529440433333
121700,6,0,3,190000,"05/23/2005",0,"02/09/2005",0,"12/31/1997",36250,"12/23/1997",0,"07/29/1991",1900,3311,55,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM1","1000",0,41.31432575,-72.89475513
92500,3,0,1,103000,"09/22/2005",0,"09/22/2005",0,"04/24/2000",0,"03/13/1995",0,"09/09/1992",1920,1406,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.09,"RM2","1600",0,41.31661057,-72.938545
82600,2,0,1,0,"03/30/2011",0,"09/10/1999",31783,"09/10/1999",0,"03/24/1999",0,"03/10/1999",1986,936,86,"Condominium","Res Condo","Average",1,"None","Average","Average",0,"RM1","0500",0,41.301117675,-72.88711516
142100,1,0,1,177661,"05/01/2013",120000,"11/20/2003",0,"08/20/1990",NA,NA,NA,NA,1865,683,80,"Condominium","Res Condo","Excellent",1,"Central","Average","Average",0,"RM2","1400",0,41.30369727,-72.91735622
362300,3,0,2.5,277000,"05/21/2013",174500,"05/27/1999",84000,"09/08/1992",NA,NA,NA,NA,1987,1676,91,"Condominium","Res Condo","Excellent",1,"Central","Average","Average",0,"RM1","1300",0,41.324007895,-72.9102475
359500,4,0,2,159500,"11/06/2000",0,"01/20/1983",NA,NA,NA,NA,NA,NA,1900,2800,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.1,"RM2","1200",0,41.31823028,-72.9115976566667
158600,6,0,2.5,130000,"01/23/2003",0,"06/28/2002",0,"10/29/2001",160000,"12/30/1991",NA,NA,1920,3339,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.13,"RM2","2200",280,41.315674,-72.9481667
319200,4,0,2,0,"04/17/2012",0,"07/27/2011",0,NA,NA,NA,NA,NA,1894,2058,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.1,"RM2","1200",0,41.32002382,-72.9116267966667
539200,6,0,3,0,"04/15/1983",NA,NA,NA,NA,NA,NA,NA,NA,1900,3403,78,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.17,"RM2","1300",228,41.3208321666667,-72.91263458
129800,6,0,3,180000,"06/04/2004",0,"06/25/1968",NA,NA,NA,NA,NA,NA,1900,3116,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.17,"RM2","1600",306,41.32811421,-72.92428774
525000,6,0,4,0,"09/15/2008",0,"04/23/2004",0,"08/10/2001",0,"07/28/2000",265000,"11/29/1999",1910,5077,63,"4 Family","Multi-Fam 2-4","Ave/Good",4,"None","Average","Average",0.19,"RS1","1300",360,41.332443,-72.912865
212100,3,0,1.5,309000,"12/14/2006",247000,"04/13/2004",0,NA,NA,NA,NA,NA,1916,1724,78,"Colonial","Single Family","Above Average",1,"Central","Average","Average",0.24,"RS2","0101",360,41.263364165,-72.892613275
151900,3,0,1,0,"02/03/2015",0,"07/11/2014",0,"04/10/2014",0,"11/01/1956",NA,NA,1956,1296,78,"Ranch","Single Family","Average",1,"None","Average","Average",0.35,"RS2","0800",240,41.3306924,-72.86555517
175000,3,0,2.5,160000,"09/19/2011",0,"07/14/1997",NA,NA,NA,NA,NA,NA,1960,1326,72,"Split-Level","Single Family","Average",1,"Central","Average","Average",0.26,"RS2","2800",360,41.325754015,-72.9813075
106700,2,0,1,64500,"05/01/2012",0,"11/05/1997",NA,NA,NA,NA,NA,NA,1950,1157,63,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.15,"RS2","0800",0,41.3342110033333,-72.864006
203100,3,0,2,122300,"03/01/2001",80000,"12/03/1999",0,"01/12/1999",99900,"12/01/1995",0,"07/02/1987",1988,1238,91,"Raised Ranch","Single Family","Average",1,"None","Average","Average",0.2,"RS2","2500",312,41.33054343,-72.9773826633333
105700,6,0,2,128000,"03/23/2010",70000,"07/01/1999",30000,"12/08/1998",0,"02/10/1998",0,"01/13/1994",1880,2634,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM1","1100",0,41.30768,-72.9020144766667
83000,4,0,2,30000,"10/03/2011",20000,"02/13/1987",NA,NA,NA,NA,NA,NA,1900,1244,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.08,"RM2","1900",0,41.30199694,-72.9427811
195400,4,0,2.5,305000,"03/17/2008",203000,"10/29/2004",0,"06/26/2001",135000,"07/03/1986",NA,NA,1920,2269,78,"2 Family","Multi-Fam 2-4","Above Average",2,"Central","Average","Average",0.19,"RS2","0101",255,41.266865,-72.89675
111000,3,0,1,0,"04/22/2005",0,"05/18/1987",NA,NA,NA,NA,NA,NA,1950,864,68,"Ranch","Single Family","Average",1,"None","Average","Average",0.15,"RM1","2300",234,41.32323391,-72.95095314
140400,3,0,1.5,93000,"12/07/1999",43000,"11/13/1984",NA,NA,NA,NA,NA,NA,1940,1372,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.17,"RS2","1700",0,41.328136,-72.94451652
478900,6,0,5,0,"07/23/2013",0,"03/17/1983",NA,NA,NA,NA,NA,NA,1964,3094,72,"4 Family","Multi-Fam 2-4","Ave/Good",4,"None","Average","Average",0.15,"RM2","1200",588,41.31428609,-72.9167006766667
68400,4,0,2,0,"08/27/2014",0,"08/27/2014",0,"12/02/1975",NA,NA,NA,NA,1900,1280,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.16,"RM1","1100",0,41.30436363,-72.89531
92500,4,0,2,63000,"08/29/1985",NA,NA,NA,NA,NA,NA,NA,NA,1900,2274,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM1","0900",400,41.320522,-72.89959
182500,3,0,2,0,"10/11/1972",NA,NA,NA,NA,NA,NA,NA,NA,1950,1595,68,"Cape Cod","Single Family","Above Average",1,"None","Average","Average",0.17,"RS2","0200",200,41.279387265,-72.8924
154500,2,0,2,160000,"09/14/2015",160000,"09/14/2015",152000,"03/25/2013",0,"12/19/2012",0,"12/19/2012",1988,1195,88,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM1","2100",0,41.281349685,-72.9316976633333
302200,2,0,2,320000,"07/13/2012",0,"07/13/2012",325000,"06/22/2006",210000,"06/17/2002",125000,"07/01/1993",1860,947,80,"Condominium","Res Condo","Very Good",1,"Central","Average","Average",0,"RM2","1400",0,41.304521845,-72.9184737
291700,3,0,1.5,380000,"02/13/2007",323000,"02/02/2005",185000,"05/01/2001",0,"05/19/1969",NA,NA,1937,2108,68,"Colonial","Single Family","Very Good",1,"None","Average","Average",0.3,"RS2","0200",152,41.27995072,-72.8953188366667
249300,3,0,2.5,210000,"07/31/2009",0,"07/31/2009",0,"01/09/1978",NA,NA,NA,NA,1955,1857,78,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.23,"RS2","2900",648,41.3186386166667,-72.9782278933333
195500,4,0,2,235000,"06/15/2010",0,"09/09/2009",205500,"11/30/2004",0,"07/27/1993",NA,NA,1920,1380,78,"Cape Cod","Single Family","Above Average",1,"None","Average","Average",0.24,"RS2","0101",496,41.265575,-72.894516
159800,3,0,1,225000,"12/15/2004",225000,"12/15/2004",0,NA,NA,NA,NA,NA,1951,1248,68,"Cape Cod","Single Family","Average",1,"Central","Average","Average",0.17,"RS2","0101",702,41.27067228,-72.89623
177800,4,0,2,117000,"07/16/2001",0,"07/16/2001",0,"06/05/2000",NA,NA,NA,NA,1962,1762,72,"Split-Level","Single Family","Above Average",2,"None","Average","Average",0.23,"RM1","0500",0,41.3045,-72.88529
123800,4,0,2,56900,"03/22/2011",0,"10/29/2010",0,"10/13/2010",240000,"09/24/2008",175000,"03/18/2004",1918,2449,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.17,"RM1","1800",1824,41.308212,-72.9494068
196000,2,0,1,220000,"08/28/2009",0,"03/26/2008",0,"09/19/2006",0,"04/10/1992",NA,NA,1952,1280,78,"Cape Cod","Single Family","Above Average",1,"None","Average","Average",0.22,"RS2","0101",264,41.268778955,-72.89530109
190800,4,0,4,0,"10/26/1979",NA,NA,NA,NA,NA,NA,NA,NA,1920,3828,68,"4 Family","Multi-Fam 2-4","Above Average",4,"None","Average","Average",0.15,"RM1","2500",740,41.33093,-72.97467
249100,3,0,1,0,"02/13/1985",NA,NA,NA,NA,NA,NA,NA,NA,1928,1520,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.16,"RS2","2400",324,41.314198635,-72.964708505
294400,3,0,4,380000,"06/14/2006",138000,"08/11/1995",0,"04/21/1995",0,"12/30/1994",170000,"08/29/1985",1960,2114,83,"Split-Level","Single Family","Above Average",1,"Central","Average","Average",0.28,"RS2","2900",672,41.32085858,-72.97825467
57900,1,0,1,0,"07/12/1996",0,"10/27/1986",NA,NA,NA,NA,NA,NA,1988,750,88,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM2","2200",0,41.319,-72.94891849
74800,3,0,1,0,"08/24/2005",56500,"06/17/2004",0,"12/27/1993",NA,NA,NA,NA,1900,1080,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.05,"RM2","2000",0,41.2883076233333,-72.93022817
183900,3,0,1.5,227000,"09/09/2015",0,"01/31/2013",222500,"04/13/2005",0,"10/25/2001",0,"08/13/1979",1966,1422,76,"Raised Ranch","Single Family","Average",1,"Central","Average","Average",0.37,"RS2","0200",360,41.27388659,-72.8916
99400,5,0,3,0,"01/22/2014",169900,"02/14/2005",98000,"12/14/2001",42000,"06/16/2000",0,"06/16/2000",1915,2229,55,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.07,"RM2","1800",0,41.3135311933333,-72.9383890533333
396900,6,0,2,540000,"10/14/2014",430000,"06/26/2006",165000,"05/22/1998",220000,"01/21/1988",NA,NA,1880,2192,78,"Colonial","Single Family","Above Average",2,"Central","Average","Average",0.15,"RM2","1200",0,41.314252765,-72.91447
83000,3,0,1,0,"05/21/2010",22900,"05/21/2010",0,"11/26/2003",13200,"04/27/2000",0,"04/06/2000",1900,1165,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.14,"RM1","0900",0,41.320374,-72.898415
104100,4,0,2,0,"09/13/1968",NA,NA,NA,NA,NA,NA,NA,NA,1900,2002,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.06,"RM2","1800",0,41.3137171866667,-72.9427088233333
203800,2,0,3,220000,"06/20/2014",0,"03/30/2007",0,"03/30/2007",190000,"06/24/2003",0,"07/25/2000",1988,1728,88,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM1","2100",0,41.28181415,-72.93167955
353600,4,0,3,240000,"10/01/2009",0,"03/06/2009",0,"02/21/2002",0,"01/26/1996",145000,"08/09/1995",1920,2800,68,"Colonial","Single Family","Good",2,"None","Average","Average",0.15,"RS2","0101",0,41.26312485,-72.89496911
