"pid","location","lat","lon"
3935,"52 SLEEPY HOLLOW CIR #8",NA,NA
3936,"60 SLEEPY HOLLOW CIR #9",NA,NA
3937,"70 SLEEPY HOLLOW CIR #10",NA,NA
3938,"76 SLEEPY HOLLOW CIR #11",NA,NA
3939,"84 SLEEPY HOLLOW CIR #12",NA,NA
3940,"76 HIGHVIEW LA",NA,NA
3941,"82 HIGHVIEW LA",NA,NA
3942,"88 HIGHVIEW LA",NA,NA
3943,"94 HIGHVIEW LA",NA,NA
3944,"94 HIGHVIEW LA",NA,NA
3945,"146 SUMMIT ST",NA,NA
3946,"140 SUMMIT ST",NA,NA
3947,"130 SUMMIT ST",NA,NA
3948,"120 SUMMIT ST",NA,NA
3949,"220 RUSSELL ST",NA,NA
3950,"200 RUSSELL ST",NA,NA
3951,"RUSSELL ST",NA,NA
3952,"264 RUSSELL ST",NA,NA
3953,"248 RUSSELL ST",NA,NA
3954,"240 RUSSELL ST",NA,NA
3955,"228 RUSSELL ST",NA,NA
3956,"RUSSELL ST",NA,NA
3957,"153 SUMMIT ST",NA,NA
3958,"139 SUMMIT ST",NA,NA
3959,"141 SUMMIT ST",NA,NA
3960,"135 SUMMIT ST",NA,NA
3961,"137 SUMMIT ST",NA,NA
3962,"143 SUMMIT ST",NA,NA
3963,"145 SUMMIT ST",NA,NA
3964,"147 SUMMIT ST",NA,NA
3965,"155 SUMMIT ST",NA,NA
3966,"151 SUMMIT ST",NA,NA
3967,"RUSSELL ST",NA,NA
3968,"22 LEXINGTON AV",NA,NA
3969,"24 LEXINGTON AV",NA,NA
3970,"28 LEXINGTON AV",NA,NA
3971,"32 LEXINGTON AV",NA,NA
3972,"38 LEXINGTON AV",NA,NA
3973,"48 LEXINGTON AV",NA,NA
3974,"56 LEXINGTON AV",NA,NA
3975,"72 LEXINGTON AV",NA,NA
3976,"80 LEXINGTON AV",NA,NA
3977,"86 LEXINGTON AV",NA,NA
3978,"90 LEXINGTON AV",NA,NA
3979,"92 LEXINGTON AV",NA,NA
3980,"96 LEXINGTON AV",NA,NA
3981,"LEXINGTON AV",NA,NA
3982,"110 LEXINGTON AV #A",NA,NA
3983,"110 LEXINGTON AV #B",NA,NA
3984,"110 LEXINGTON AV #C",NA,NA
3985,"124 LEXINGTON AV",NA,NA
3986,"130 LEXINGTON AV #A",NA,NA
3987,"130 LEXINGTON AV #B",NA,NA
3988,"130 LEXINGTON AV #C",NA,NA
3989,"140 LEXINGTON AV",NA,NA
3990,"5 REVERE ST",NA,NA
3991,"111 LENOX ST",NA,NA
3992,"97 LENOX ST",NA,NA
3993,"114 LEXINGTON AV #D",NA,NA
3994,"114 LEXINGTON AV #E",NA,NA
3995,"114 LEXINGTON AV #F",NA,NA
3996,"114 LEXINGTON AV #G",NA,NA
3997,"114 LEXINGTON AV #H",NA,NA
3998,"95 LENOX ST #I",NA,NA
3999,"95 LENOX ST #J",NA,NA
4000,"95 LENOX ST #K",NA,NA
4001,"95 LENOX ST #L",NA,NA
4002,"89 LENOX ST #M",NA,NA
4003,"89 LENOX ST #N",NA,NA
4004,"104 LEXINGTON AV",NA,NA
4005,"LENOX ST",NA,NA
4006,"75 LENOX ST",NA,NA
4007,"71 LENOX ST",NA,NA
4008,"65 LENOX ST",NA,NA
4009,"59 LENOX ST",NA,NA
4010,"LENOX ST",NA,NA
4011,"49 LENOX ST",NA,NA
4012,"43 LENOX ST",NA,NA
4013,"15 LEXINGTON AV",NA,NA
4014,"117 LEXINGTON AV",NA,NA
4015,"121 LEXINGTON AV #1",NA,NA
4016,"121 LEXINGTON AV #3",NA,NA
4017,"121 LEXINGTON AV #5",NA,NA
4018,"121 LEXINGTON AV #7",NA,NA
4019,"121 LEXINGTON AV #2",NA,NA
4020,"121 LEXINGTON AV #4",NA,NA
4021,"121 LEXINGTON AV #6",NA,NA
4022,"121 LEXINGTON AV #8",NA,NA
4023,"121 LEXINGTON AV #10",NA,NA
4024,"121 LEXINGTON AV #12",NA,NA
4025,"121 LEXINGTON AV #14",NA,NA
4026,"121 LEXINGTON AV #16",NA,NA
4027,"121 LEXINGTON AV #18",NA,NA
4028,"121 LEXINGTON AV #20",NA,NA
4029,"121 LEXINGTON AV #9",NA,NA
4030,"121 LEXINGTON AV #11",NA,NA
4031,"121 LEXINGTON AV #13",NA,NA
4032,"121 LEXINGTON AV #15",NA,NA
4033,"121 LEXINGTON AV #17",NA,NA
4034,"121 LEXINGTON AV #19",NA,NA
4035,"121 LEXINGTON AV #21",NA,NA
4036,"121 LEXINGTON AV #23",NA,NA
4037,"121 LEXINGTON AV #22",NA,NA
4038,"121 LEXINGTON AV #24",NA,NA
4039,"121 LEXINGTON AV #26",NA,NA
4040,"121 LEXINGTON AV #28",NA,NA
4041,"121 LEXINGTON AV #25",NA,NA
4042,"121 LEXINGTON AV #27",NA,NA
4043,"121 LEXINGTON AV #29",NA,NA
4044,"121 LEXINGTON AV #31",NA,NA
4045,"125 LEXINGTON AV",NA,NA
4046,"127 LEXINGTON AV",NA,NA
4047,"131 LEXINGTON AV",NA,NA
4048,"135 LEXINGTON AV",NA,NA
4049,"141 LEXINGTON AV",NA,NA
4050,"37 REVERE ST",NA,NA
4051,"47 REVERE ST",NA,NA
4052,"57 REVERE ST",NA,NA
4053,"70 REVERE ST",NA,NA
4054,"62 REVERE ST",NA,NA
4055,"76 REVERE ST",NA,NA
4056,"61 REVERE ST",NA,NA
4057,"69 REVERE ST",NA,NA
4058,"84 RUSSELL ST",NA,NA
4059,"90 RUSSELL ST",NA,NA
4060,"80 RUSSELL ST",NA,NA
4061,"72 RUSSELL ST",NA,NA
4062,"60 RUSSELL ST",NA,NA
4063,"48 RUSSELL ST",NA,NA
4064,"50 RUSSELL ST #2",NA,NA
4065,"52 RUSSELL ST",NA,NA
4066,"44 RUSSELL ST",NA,NA
4067,"40 RUSSELL ST",NA,NA
4068,"490 QUINNIPIAC AV",NA,NA
4069,"482 QUINNIPIAC AV",NA,NA
4070,"476 QUINNIPIAC AV",NA,NA
4071,"470 QUINNIPIAC AV",NA,NA
4072,"466 QUINNIPIAC AV",NA,NA
4073,"430 QUINNIPIAC AV",NA,NA
4074,"400 QUINNIPIAC AV",NA,NA
4075,"392 QUINNIPIAC AV",NA,NA
4076,"376 QUINNIPIAC AV",NA,NA
4077,NA,NA,NA
4078,"366 QUINNIPIAC AV",NA,NA
4079,"360 QUINNIPIAC AV",NA,NA
4080,"11 FERRY ST",NA,NA
4081,"39 FERRY ST",NA,NA
4082,"69 FERRY ST",NA,NA
4083,"69 FERRY ST",NA,NA
4084,"323 QUINNIPIAC AV",NA,NA
4085,"341 QUINNIPIAC AV",NA,NA
4086,"349 QUINNIPIAC AV",NA,NA
4087,"375 QUINNIPIAC AV",NA,NA
4088,"399 QUINNIPIAC AV",NA,NA
4089,"407 QUINNIPIAC AV",NA,NA
4090,"415 QUINNIPIAC AV",NA,NA
4091,"425 QUINNIPIAC AV",NA,NA
4092,"QUINNIPIAC AV",NA,NA
4093,"431 QUINNIPIAC AV",NA,NA
4094,"453 QUINNIPIAC AV",NA,NA
4095,"467 QUINNIPIAC AV",NA,NA
4096,"475 QUINNIPIAC AV",NA,NA
4097,"479 QUINNIPIAC AV",NA,NA
4098,"483 QUINNIPIAC AV",NA,NA
4099,"489 QUINNIPIAC AV",NA,NA
4100,"15 OXFORD ST",NA,NA
4101,"27 OXFORD ST",NA,NA
4102,"162 LENOX ST",NA,NA
4103,"156 LENOX ST",NA,NA
4104,"152 LENOX ST",NA,NA
4105,"140 LENOX ST",NA,NA
4106,"132 LENOX ST",NA,NA
4107,"126 LENOX ST",NA,NA
4108,"124 LENOX ST",NA,NA
4109,"120 LENOX ST",NA,NA
4110,"110 LENOX ST",NA,NA
4111,"30 LENOX ST",NA,NA
4112,"LENOX ST",NA,NA
4113,"494 QUINNIPIAC AV",NA,NA
4114,"QUINNIPIAC AV",NA,NA
4115,"524 QUINNIPIAC AV",NA,NA
4116,"530 QUINNIPIAC AV",NA,NA
4117,"536 QUINNIPIAC AV",NA,NA
4118,NA,NA,NA
4119,NA,NA,NA
4120,NA,NA,NA
4121,NA,NA,NA
4122,"553 QUINNIPIAC AV",NA,NA
4123,"17 ANER ST",NA,NA
4124,"232 LENOX ST",NA,NA
4125,"220 LENOX ST",NA,NA
4126,"210 LENOX ST",NA,NA
4127,"204 LENOX ST",NA,NA
4128,"200 LENOX ST",NA,NA
4129,"196 LENOX ST",NA,NA
4130,"190 LENOX ST",NA,NA
4131,"180 LENOX ST",NA,NA
4132,"12 OXFORD ST",NA,NA
4133,"501 QUINNIPIAC AV",NA,NA
4134,"505 QUINNIPIAC AV",NA,NA
4135,"515 QUINNIPIAC AV",NA,NA
4136,"517 QUINNIPIAC AV",NA,NA
4137,"525 QUINNIPIAC AV",NA,NA
4138,"529 QUINNIPIAC AV",NA,NA
4139,"533 QUINNIPIAC AV",NA,NA
4140,"535 QUINNIPIAC AV",NA,NA
4141,"537 QUINNIPIAC AV",NA,NA
4142,"539 QUINNIPIAC AV",NA,NA
4143,"543 QUINNIPIAC AV",NA,NA
4144,"547 QUINNIPIAC AV",NA,NA
4145,"171 LENOX ST",NA,NA
4146,"49 OXFORD ST",NA,NA
4147,"55 OXFORD ST",NA,NA
4148,"196 LEXINGTON AV",NA,NA
4149,"188 LEXINGTON AV",NA,NA
4150,"184 LEXINGTON AV",NA,NA
4151,"178 LEXINGTON AV",NA,NA
4152,"180 LEXINGTON AV",NA,NA
4153,"166 LEXINGTON AV",NA,NA
4154,"160 LEXINGTON AV",NA,NA
4155,"156 LEXINGTON AV",NA,NA
4156,"152 LEXINGTON AV",NA,NA
4157,"30 REVERE ST",NA,NA
4158,"1 REVERE ST",NA,NA
4159,"123 LENOX ST",NA,NA
4160,"127 LENOX ST",NA,NA
4161,"135 LENOX ST",NA,NA
4162,"139 LENOX ST",NA,NA
4163,"145 LENOX ST",NA,NA
4164,"151 LENOX ST",NA,NA
4165,"161 LENOX ST",NA,NA
4166,"167 LENOX ST",NA,NA
4167,"235 LENOX ST",NA,NA
4168,"49 ANER ST",NA,NA
4169,"51 ANER ST",NA,NA
4170,"57 ANER ST",NA,NA
4171,"258 LEXINGTON AV",NA,NA
4172,"248 LEXINGTON AV",NA,NA
4173,"244 LEXINGTON AV",NA,NA
4174,"238 LEXINGTON AV",NA,NA
4175,"232 LEXINGTON AV",NA,NA
4176,"226 LEXINGTON AV",NA,NA
4177,"222 LEXINGTON AV",NA,NA
4178,"195 LENOX ST",NA,NA
4179,"218 LEXINGTON AV",NA,NA
4180,"214 LEXINGTON AV",NA,NA
4181,"210 LEXINGTON AV",NA,NA
4182,"204 LEXINGTON AV",NA,NA
4183,"62 OXFORD ST",NA,NA
4184,"44 OXFORD ST",NA,NA
4185,"179 LENOX ST",NA,NA
4186,"205 LENOX ST",NA,NA
4187,"217 LENOX ST",NA,NA
4188,"223 LENOX ST",NA,NA
4189,"227 LENOX ST",NA,NA
4190,"203 LEXINGTON AV",NA,NA
4191,"15 ROCK HILL RD",NA,NA
4192,"21 ROCK HILL RD #B",NA,NA
4193,"21 ROCK HILL RD #C",NA,NA
4194,"21 ROCK HILL RD #D",NA,NA
4195,"23 ROCK HILL RD #A",NA,NA
4196,"23 ROCK HILL RD #B",NA,NA
4197,"23 ROCK HILL RD #C",NA,NA
4198,"23 ROCK HILL RD #D",NA,NA
4199,"23 ROCK HILL RD #E",NA,NA
4200,"23 ROCK HILL RD #F",NA,NA
4201,"25 ROCK HILL RD #A",NA,NA
4202,"25 ROCK HILL RD #B",NA,NA
4203,"25 ROCK HILL RD #C",NA,NA
4204,"25 ROCK HILL RD #D",NA,NA
4205,"25 ROCK HILL RD #E",NA,NA
4206,"25 ROCK HILL RD #F",NA,NA
4207,"25 ROCK HILL RD #G",NA,NA
4208,"25 ROCK HILL RD #H",NA,NA
4209,"25 ROCK HILL RD #I",NA,NA
4210,"25 ROCK HILL RD #J",NA,NA
4211,"21 ROCK HILL RD #A",NA,NA
4212,"31 ROCK HILL RD",NA,NA
4213,"39 ROCK HILL RD",NA,NA
4214,"178 SUMMIT ST",NA,NA
4215,"170 SUMMIT ST",NA,NA
4216,"162 SUMMIT ST",NA,NA
4217,"154 SUMMIT ST",NA,NA
4218,"58 REVERE ST",NA,NA
4219,"50 REVERE ST",NA,NA
4220,"42 REVERE ST",NA,NA
4221,"REVERE ST",NA,NA
4222,"151 LEXINGTON AV",NA,NA
4223,"155 LEXINGTON AV",NA,NA
4224,"161 LEXINGTON AV",NA,NA
4225,"LEXINGTON AV",NA,NA
4226,"LEXINGTON AV",NA,NA
4227,"167 LEXINGTON AV",NA,NA
4228,"LEXINGTON AV",NA,NA
4229,"LEXINGTON AV",NA,NA
4230,"171 LEXINGTON AV",NA,NA
4231,"173 LEXINGTON AV",NA,NA
4232,"177 LEXINGTON AV",NA,NA
4233,"183 LEXINGTON AV",NA,NA
4234,"187 LEXINGTON AV",NA,NA
4235,"193 LEXINGTON AV",NA,NA
4236,"243 LEXINGTON AV",NA,NA
4237,"3 ELDRIDGE ST",NA,NA
4238,"9 ELDRIDGE ST",NA,NA
4239,"11 ELDRIDGE ST",NA,NA
4240,"15 ELDRIDGE ST",NA,NA
4241,"240 SUMMIT ST",NA,NA
4242,"230 SUMMIT ST",NA,NA
4243,"222 SUMMIT ST",NA,NA
4244,"212 SUMMIT ST",NA,NA
4245,"200 SUMMIT ST",NA,NA
4246,"34 ROCK HILL RD",NA,NA
4247,"28 ROCK HILL RD",NA,NA
4248,"22 ROCK HILL RD",NA,NA
4249,"16 ROCK HILL RD",NA,NA
4250,"211 LEXINGTON AV",NA,NA
4251,"219 LEXINGTON AV",NA,NA
4252,"227 LEXINGTON AV",NA,NA
4253,"233 LEXINGTON AV",NA,NA
4254,"237 LEXINGTON AV",NA,NA
4255,"169 SUMMIT ST",NA,NA
4256,"183 SUMMIT ST",NA,NA
4257,"193 SUMMIT ST",NA,NA
4258,"201 SUMMIT ST",NA,NA
4259,"211 SUMMIT ST",NA,NA
4260,"221 SUMMIT ST",NA,NA
4261,"229 SUMMIT ST",NA,NA
4262,"235 SUMMIT ST",NA,NA
4263,"SUMMIT ST",NA,NA
4264,"245 SUMMIT ST",NA,NA
4265,"255 SUMMIT ST",NA,NA
4266,"265 SUMMIT ST",NA,NA
4267,"271 SUMMIT ST",NA,NA
4268,"281 SUMMIT ST",NA,NA
4269,"293 SUMMIT ST",NA,NA
4270,"297 SUMMIT ST",NA,NA
4271,"299 SUMMIT ST",NA,NA
4272,"303 SUMMIT ST",NA,NA
4273,"309 SUMMIT ST",NA,NA
4274,"315 SUMMIT ST",NA,NA
4275,"319 SUMMIT ST",NA,NA
4276,"183 EAST GRAND AV",NA,NA
4277,"189 EAST GRAND AV",NA,NA
4278,"201 EAST GRAND AV",NA,NA
4279,"205 EAST GRAND AV",NA,NA
4280,"209 EAST GRAND AV",NA,NA
4281,"223 EAST GRAND AV",NA,NA
4282,"EAST GRAND AV",NA,NA
4283,"259 EAST GRAND AV",NA,NA
4284,"450 RUSSELL ST",NA,NA
4285,"RUSSELL ST",NA,NA
4286,"78 MOUNTAIN TOP LA",NA,NA
4287,"72 MOUNTAIN TOP LA",NA,NA
4288,"64 MOUNTAIN TOP LA",NA,NA
4289,"23 SKYVIEW LA",NA,NA
4290,"15 SKYVIEW LA",NA,NA
4291,"9 HIGHVIEW LA",NA,NA
4292,"3 HIGHVIEW LA",NA,NA
4293,"471 RUSSELL ST",NA,NA
4294,"473 RUSSELL ST",NA,NA
4295,"483 RUSSELL ST",NA,NA
4296,"493 RUSSELL ST",NA,NA
4297,"507 RUSSELL ST",NA,NA
4298,"509 RUSSELL ST",NA,NA
4299,"515 RUSSELL ST",NA,NA
4300,"519 RUSSELL ST",NA,NA
4301,"523 RUSSELL ST",NA,NA
4302,"527 RUSSELL ST",NA,NA
4303,"1 LEILA ST",NA,NA
4304,"21 LEILA ST",NA,NA
4305,"23 LEILA ST",NA,NA
4306,"19 PEQUOT ST",NA,NA
4307,"25 PEQUOT ST",NA,NA
4308,"30 PEQUOT ST",NA,NA
4309,"20 PEQUOT ST",NA,NA
4310,"18 PEQUOT ST",NA,NA
4311,"4 PEQUOT ST",NA,NA
4312,NA,NA,NA
4313,"RUSSELL ST",NA,NA
4314,"82 MOUNTAIN TOP LA",NA,NA
4315,"86 MOUNTAIN TOP LA",NA,NA
4316,"90 MOUNTAIN TOP LA",NA,NA
4317,"539 RUSSELL ST",NA,NA
4318,"545 RUSSELL ST",NA,NA
4319,"21 KINGSWOOD DR",NA,NA
4320,"551 RUSSELL ST",NA,NA
4321,"29 KINGSWOOD DR",NA,NA
4322,"41 KINGSWOOD DR",NA,NA
4323,"30 LEILA ST",NA,NA
4324,"15 HIGHVIEW LA",NA,NA
4325,"6 SKYVIEW LA",NA,NA
4326,"20 SKYVIEW LA",NA,NA
4327,"40 MOUNTAIN TOP LA",NA,NA
4328,"38 MOUNTAIN TOP LA",NA,NA
4329,"32 MOUNTAIN TOP LA",NA,NA
4330,"22 MOUNTAIN TOP LA",NA,NA
4331,"14 MOUNTAIN TOP LA",NA,NA
4332,"41 HIGHVIEW LA",NA,NA
4333,"33 HIGHVIEW LA",NA,NA
4334,"23 HIGHVIEW LA",NA,NA
4335,"73 HIGHVIEW LA",NA,NA
4336,"67 HIGHVIEW LA",NA,NA
4337,"59 HIGHVIEW LA",NA,NA
4338,"7 MOUNTAIN TOP LA",NA,NA
4339,"15 MOUNTAIN TOP LA",NA,NA
4340,"50 LEGEND LA",NA,NA
4341,"20 SLEEPY HOLLOW CIR #4",NA,NA
4342,"30 SLEEPY HOLLOW CIR #5",NA,NA
4343,"51 LEGEND LA",NA,NA
4344,"59 LEGEND LA",NA,NA
4345,"56 LEGEND LA",NA,NA
4346,"29 MOUNTAIN TOP LA",NA,NA
4347,"37 MOUNTAIN TOP LA",NA,NA
4348,"43 MOUNTAIN TOP LA",NA,NA
4349,"51 MOUNTAIN TOP LA",NA,NA
4350,"57 MOUNTAIN TOP LA",NA,NA
4351,"65 MOUNTAIN TOP LA",NA,NA
4352,"71 MOUNTAIN TOP LA",NA,NA
4353,"77 MOUNTAIN TOP LA",NA,NA
4354,"VENICE PL",NA,NA
4355,"81 MOUNTAIN TOP LA",NA,NA
4356,"85 MOUNTAIN TOP LA",NA,NA
4357,"89 MOUNTAIN TOP LA",NA,NA
4358,NA,NA,NA
4359,"97 MOUNTAIN TOP LA",NA,NA
4360,"103 MOUNTAIN TOP LA",NA,NA
4361,"44 VENICE PL",NA,NA
4362,"50 VENICE PL",NA,NA
4363,"58 VENICE PL",NA,NA
4364,"66 VENICE PL",NA,NA
4365,"VENICE PL",NA,NA
4366,"10 HIGHVIEW LA",NA,NA
4367,"20 HIGHVIEW LA",NA,NA
4368,"26 HIGHVIEW LA",NA,NA
4369,"32 HIGHVIEW LA",NA,NA
4370,"38 HIGHVIEW LA",NA,NA
4371,"44 HIGHVIEW LA",NA,NA
4372,"50 HIGHVIEW LA",NA,NA
4373,"56 HIGHVIEW LA",NA,NA
4374,"64 HIGHVIEW LA",NA,NA
4375,"70 HIGHVIEW LA",NA,NA
4376,NA,NA,NA
4377,"345 SUMMIT ST",NA,NA
4378,"337 SUMMIT ST",NA,NA
4379,"190 EAST GRAND AV",NA,NA
4380,NA,NA,NA
4381,"353 SUMMIT ST",NA,NA
4382,"357 SUMMIT ST",NA,NA
4383,"365 SUMMIT ST",NA,NA
4384,"371 SUMMIT ST",NA,NA
4385,"381 SUMMIT ST",NA,NA
4386,"389 SUMMIT ST",NA,NA
4387,"395 SUMMIT ST",NA,NA
4388,"19 ROBERTSON ST",NA,NA
4389,"25 ROBERTSON ST",NA,NA
4390,"50 CARROLL ST",NA,NA
4391,"40 CARROLL ST",NA,NA
4392,"36 CARROLL ST",NA,NA
4393,"20 CARROLL ST",NA,NA
4394,NA,NA,NA
4395,"SUMMIT ST",NA,NA
4396,"228 EAST GRAND AV",NA,NA
4397,"214 EAST GRAND AV",NA,NA
4398,"212 EAST GRAND AV",NA,NA
4399,"15 CARROLL ST",NA,NA
4400,"21 CARROLL ST",NA,NA
4401,"25 CARROLL ST",NA,NA
4402,"CARROLL ST",NA,NA
4403,"39 CARROLL ST",NA,NA
4404,"55 CARROLL ST",NA,NA
4405,"67 CARROLL ST",NA,NA
4406,"231 CLIFTON ST",NA,NA
4407,"237 CLIFTON ST",NA,NA
4408,"243 CLIFTON ST",NA,NA
4409,"261 CLIFTON ST",NA,NA
4410,"265 CLIFTON ST",NA,NA
4411,"628 RUSSELL ST",NA,NA
4412,"618 RUSSELL ST",NA,NA
4413,"LINCOLN AV",NA,NA
4414,"LINCOLN AV",NA,NA
4415,"LINCOLN AV",NA,NA
4416,"LINCOLN AV",NA,NA
4417,"LINCOLN AV",NA,NA
4418,"30 LINCOLN AV",NA,NA
4419,"LINCOLN AV",NA,NA
4420,"34 LINCOLN AV",NA,NA
4421,"LINCOLN AV",NA,NA
4422,"LINCOLN AV",NA,NA
4423,"49 LINCOLN AV",NA,NA
4424,"LINCOLN AV",NA,NA
4425,"LINCOLN AV",NA,NA
4426,"55 LINCOLN AV",NA,NA
4427,"57 LINCOLN AV",NA,NA
4428,"59 LINCOLN AV",NA,NA
4429,"608 RUSSELL ST",NA,NA
4430,"598 RUSSELL ST",NA,NA
4431,"590 RUSSELL ST",NA,NA
4432,"40 PARKER AV",NA,NA
4433,"42 PARKER AV",NA,NA
4434,"PARKER AV",NA,NA
4435,"46 PARKER AV",NA,NA
4436,"PARKER AV",NA,NA
4437,"50 PARKER AV",NA,NA
4438,"54 PARKER AV",NA,NA
4439,"576 RUSSELL ST",NA,NA
4440,"RUSSELL ST",NA,NA
4441,"570 RUSSELL ST",NA,NA
4442,"RUSSELL ST",NA,NA
4443,"564 RUSSELL ST",NA,NA
4444,"558 RUSSELL ST",NA,NA
4445,"552 RUSSELL ST",NA,NA
4446,"RUSSELL ST",NA,NA
4447,"548 RUSSELL ST",NA,NA
4448,"RUSSELL ST",NA,NA
4449,"514 RUSSELL ST",NA,NA
4450,"546 RUSSELL ST",NA,NA
4451,"RUSSELL ST",NA,NA
4452,"540 RUSSELL ST",NA,NA
4453,"528 RUSSELL ST",NA,NA
4454,"RUSSELL ST",NA,NA
4455,"524 RUSSELL ST",NA,NA
4456,"520 RUSSELL ST",NA,NA
4457,"518 RUSSELL ST",NA,NA
4458,"512 RUSSELL ST",NA,NA
4459,"508 RUSSELL ST",NA,NA
4460,"502 RUSSELL ST",NA,NA
4461,"498 RUSSELL ST",NA,NA
4462,"492 RUSSELL ST",NA,NA
4463,"272 EAST GRAND AV",NA,NA
4464,"266 EAST GRAND AV",NA,NA
4465,"260 EAST GRAND AV",NA,NA
4466,"254 EAST GRAND AV",NA,NA
4467,"252 EAST GRAND AV",NA,NA
4468,"141 CLIFTON ST",NA,NA
4469,"151 CLIFTON ST",NA,NA
4470,"159 CLIFTON ST",NA,NA
4471,"181 CLIFTON ST",NA,NA
4472,"95 CARROLL ST",NA,NA
4473,"CARROLL ST",NA,NA
4474,"85 CARROLL ST",NA,NA
4475,"44 ROBERTSON ST",NA,NA
4476,"30 ROBERTSON ST",NA,NA
4477,"24 ROBERTSON ST",NA,NA
4478,"22 ROBERTSON ST",NA,NA
4479,"255 LEXINGTON AV",NA,NA
4480,"257 LEXINGTON AV",NA,NA
4481,"265 LEXINGTON AV",NA,NA
4482,"277 LEXINGTON AV",NA,NA
4483,"283 LEXINGTON AV",NA,NA
4484,"15 HOWARD ST",NA,NA
4485,"25 HOWARD ST",NA,NA
4486,"35 HOWARD ST",NA,NA
4487,"43 HOWARD ST",NA,NA
4488,"53 HOWARD ST",NA,NA
4489,"73 HOWARD ST",NA,NA
4490,"109 HOWARD ST",NA,NA
4491,"264 SUMMIT ST",NA,NA
4492,"256 SUMMIT ST",NA,NA
4493,"254 SUMMIT ST",NA,NA
4494,"40 ELDRIDGE ST",NA,NA
4495,"HOWARD ST",NA,NA
4496,"14 ELDRIDGE ST",NA,NA
4497,"10 ELDRIDGE ST",NA,NA
4498,"6 ELDRIDGE ST",NA,NA
4499,NA,NA,NA
4500,"4 ELDRIDGE ST",NA,NA
4501,"291 LEXINGTON AV",NA,NA
4502,"297 LEXINGTON AV",NA,NA
4503,"303 LEXINGTON AV",NA,NA
4504,"317 LEXINGTON AV",NA,NA
4505,"321 LEXINGTON AV",NA,NA
4506,"323 LEXINGTON AV",NA,NA
4507,"335 LEXINGTON AV #1",NA,NA
4508,"335 LEXINGTON AV #2",NA,NA
4509,"335 LEXINGTON AV #3",NA,NA
4510,"339 LEXINGTON AV",NA,NA
4511,"105 EAST GRAND AV",NA,NA
4512,"115 EAST GRAND AV #1",NA,NA
4513,"115 EAST GRAND AV #2",NA,NA
4514,"115 EAST GRAND AV #3",NA,NA
4515,"115 EAST GRAND AV #4",NA,NA
4516,"115 EAST GRAND AV #5",NA,NA
4517,"131 EAST GRAND AV",NA,NA
4518,"133 EAST GRAND AV",NA,NA
4519,"50 SHERLAND AV",NA,NA
4520,"44 SHERLAND AV",NA,NA
4521,"38 SHERLAND AV",NA,NA
4522,"30 SHERLAND AV",NA,NA
4523,"24 SHERLAND AV",NA,NA
4524,"20 HOWARD ST",NA,NA
4525,"10 HOWARD ST",NA,NA
4526,"54 HOWARD ST",NA,NA
4527,"15 SHERLAND AV",NA,NA
4528,"62 HOWARD ST",NA,NA
4529,"23 SHERLAND AV",NA,NA
4530,"35 SHERLAND AV",NA,NA
4531,"45 SHERLAND AV",NA,NA
4532,"59 SHERLAND AV",NA,NA
4533,"171 EAST GRAND AV",NA,NA
4534,"169 EAST GRAND AV",NA,NA
4535,"322 SUMMIT ST",NA,NA
4536,"318 SUMMIT ST",NA,NA
4537,"312 SUMMIT ST",NA,NA
4538,"304 SUMMIT ST",NA,NA
4539,"298 SUMMIT ST",NA,NA
4540,"294 SUMMIT ST",NA,NA
4541,"280 SUMMIT ST",NA,NA
4542,"70 HOWARD ST",NA,NA
4543,"373 LEXINGTON AV",NA,NA
4544,"391 LEXINGTON AV",NA,NA
4545,"401 LEXINGTON AV",NA,NA
4546,"75 CLIFTON ST",NA,NA
4547,"112 SHERLAND AV",NA,NA
4548,"106 SHERLAND AV",NA,NA
4549,"102 SHERLAND AV",NA,NA
4550,"98 SHERLAND AV",NA,NA
4551,"94 SHERLAND AV",NA,NA
4552,"90 SHERLAND AV",NA,NA
4553,"86 SHERLAND AV",NA,NA
4554,"74 SHERLAND AV",NA,NA
4555,"128 EAST GRAND AV",NA,NA
4556,"120 EAST GRAND AV",NA,NA
4557,"71 SHERLAND AV",NA,NA
4558,"81 SHERLAND AV",NA,NA
4559,"85 SHERLAND AV",NA,NA
4560,"89 SHERLAND AV",NA,NA
4561,"91 SHERLAND AV",NA,NA
4562,"99 SHERLAND AV",NA,NA
4563,"99 CLIFTON ST",NA,NA
4564,"111 CLIFTON ST",NA,NA
4565,"394 SUMMIT ST",NA,NA
4566,"386 SUMMIT ST",NA,NA
4567,"380 SUMMIT ST",NA,NA
4568,"376 SUMMIT ST",NA,NA
4569,"368 SUMMIT ST",NA,NA
4570,"360 SUMMIT ST",NA,NA
4571,"356 SUMMIT ST",NA,NA
4572,"350 SUMMIT ST",NA,NA
4573,"342 SUMMIT ST",NA,NA
4574,"154 EAST GRAND AV",NA,NA
4575,"560 QUINNIPIAC AV",NA,NA
4576,"576 QUINNIPIAC AV",NA,NA
4577,"620 QUINNIPIAC AV",NA,NA
4578,"624 QUINNIPIAC AV",NA,NA
4579,NA,NA,NA
4580,"630 QUINNIPIAC AV #630",NA,NA
4581,"632 QUINNIPIAC AV #632",NA,NA
4582,"634 QUINNIPIAC AV #634A",NA,NA
