"pid","location","latitude","longitude"
16303,"212 SPRING ST",NA,NA
16304,"206 SPRING ST",NA,NA
16305,"202 SPRING ST",NA,NA
16306,"92 HURLBURT ST",41.293236,-72.937645
16307,"88 HURLBURT ST",41.293114,-72.937614
16308,"84 HURLBURT ST",41.292995,-72.93758
16309,"173 ROSETTE ST",41.292732,-72.93764
16310,"177 ROSETTE ST",41.292713,-72.93776
16311,"179 ROSETTE ST",41.292706,-72.93782
16312,"185 ROSETTE ST",41.292683,-72.93801
16313,"189 ROSETTE ST",41.292664,-72.93813
16314,"193 ROSETTE ST",41.29265,-72.938255
16315,"ROSETTE ST",NA,NA
16316,"199 ROSETTE ST",41.292606,-72.93856
16317,"203 ROSETTE ST",41.292603,-72.93861
16318,"207 ROSETTE ST",41.2926,-72.938644
16319,"211 ROSETTE ST",41.29259,-72.93869
16320,"215 ROSETTE ST",41.292587,-72.938736
16321,"223 ROSETTE ST",41.292576,-72.93882
16322,"227 ROSETTE ST",41.29257,-72.938866
16323,"690 WASHINGTON AV",41.292892,-72.93979
16324,"476 HOWARD AV",41.29404,-72.93318
16325,"470 HOWARD AV",41.293884,-72.933136
16326,"466 HOWARD AV",41.293777,-72.93311
16327,"460 HOWARD AV",41.293617,-72.93307
16328,"456 HOWARD AV",41.293514,-72.93304
16329,"61 ROSETTE ST",41.29328,-72.93347
16330,"71 ROSETTE ST",41.293236,-72.93383
16331,"73 ROSETTE ST",41.29323,-72.9339
16332,"75 ROSETTE ST",41.29322,-72.93397
16333,"91 ROSETTE ST",41.293148,-72.93453
16334,"138 SPRING ST",41.28602,-72.952354
16335,"134 SPRING ST",41.28606,-72.95226
16336,"132 SPRING ST",41.286083,-72.95222
16337,"128 SPRING ST",41.286125,-72.95212
16338,"126 SPRING ST",41.286148,-72.95207
16339,"124 SPRING ST",41.286167,-72.95203
16340,"140 DEWITT ST",41.295475,-72.935326
16341,"124 DEWITT ST",41.294888,-72.935165
16342,"120 DEWITT ST",41.294754,-72.93513
16343,"116 DEWITT ST",41.29462,-72.9351
16344,"110 DEWITT ST",41.294422,-72.935036
16345,"108 DEWITT ST",41.294353,-72.93502
16346,"106 DEWITT ST",41.29429,-72.935005
16347,"102 DEWITT ST",41.294155,-72.93497
16348,"155 SPRING ST",41.285812,-72.952835
16349,"157 SPRING ST",41.28579,-72.95289
16350,"159 SPRING ST",41.285767,-72.95294
16351,"161 SPRING ST",41.28574,-72.95299
16352,"163 SPRING ST",41.285717,-72.95304
16353,"165 SPRING ST",41.285694,-72.953094
16354,"167 SPRING ST",41.28567,-72.95315
16355,"169 SPRING ST",41.28565,-72.95319
16356,"171 SPRING ST",41.285625,-72.95325
16357,"111 BUTTON ST",41.29392,-72.936905
16358,"115 BUTTON ST",41.29396,-72.93692
16359,"117 BUTTON ST",41.293983,-72.93693
16360,"123 BUTTON ST",41.29405,-72.93694
16361,"518 HOWARD AV",41.295197,-72.933495
16362,NA,NA,NA
16363,"506 HOWARD AV",41.294903,-72.93342
16364,"498 HOWARD AV",41.29471,-72.933365
16365,"494 HOWARD AV",41.294613,-72.933334
16366,"490 HOWARD AV",41.294514,-72.93331
16367,"486 HOWARD AV",41.29442,-72.93328
16368,"121 SPRING ST",41.286213,-72.95196
16369,"123 SPRING ST",41.28619,-72.95201
16370,"125 SPRING ST",41.286167,-72.952065
16371,"127 SPRING ST",41.28614,-72.95211
16372,"129 SPRING ST",41.286118,-72.95216
16373,"131 SPRING ST",41.286095,-72.95222
16374,"133 SPRING ST",41.28607,-72.95227
16375,"135 SPRING ST",41.28605,-72.95232
16376,"111 DEWITT ST",41.294155,-72.93495
16377,"113 DEWITT ST",41.294224,-72.93497
16378,"115 DEWITT ST",41.29429,-72.93499
16379,"117 DEWITT ST",41.294357,-72.935005
16380,"119 DEWITT ST",41.294422,-72.93503
16381,"121 DEWITT ST",41.29449,-72.93504
16382,"125 DEWITT ST",41.294624,-72.93508
16383,"206 PUTNAM ST",41.29532,-72.93477
16384,"198 PUTNAM ST",41.295353,-72.93453
16385,"196 PUTNAM ST",41.29536,-72.93448
16386,"184 PUTNAM ST",41.29541,-72.93412
16387,"180 PUTNAM ST",41.29543,-72.934006
16388,"578 HOWARD AV",41.29657,-72.93389
16389,"574 HOWARD AV",41.296516,-72.933876
16390,"570 HOWARD AV",41.29646,-72.93385
16391,"564 HOWARD AV",41.296375,-72.93382
16392,"560 HOWARD AV",41.296318,-72.93381
16393,"556 HOWARD AV",41.296177,-72.93376
16394,"552 HOWARD AV",41.29609,-72.93374
16395,"550 HOWARD AV",41.296043,-72.93372
16396,"544 HOWARD AV",41.29591,-72.93369
16397,"538 HOWARD AV",41.295776,-72.933655
16398,"534 HOWARD AV",41.29569,-72.93363
16399,"530 HOWARD AV",41.295597,-72.93361
16400,"181 PUTNAM ST",41.295437,-72.934006
16401,"185 PUTNAM ST",41.29542,-72.93412
16402,"189 PUTNAM ST",41.295406,-72.93424
16403,"193 PUTNAM ST",41.295387,-72.93436
16404,"197 PUTNAM ST",41.295372,-72.93448
16405,"201 PUTNAM ST",41.295357,-72.93459
16406,NA,NA,NA
16407,"145 DEWITT ST",41.29541,-72.935295
16408,"360 COLUMBUS AV",41.297707,-72.93813
16409,"588 HOWARD AV",41.29671,-72.93394
16410,"261 PORTSEA ST",41.296837,-72.93447
16411,"267 PORTSEA ST",41.29681,-72.93462
16412,"269 PORTSEA ST",41.296803,-72.93467
16413,"271 PORTSEA ST",41.296795,-72.93472
16414,"273 PORTSEA ST",41.296787,-72.93477
16415,"275 PORTSEA ST",41.29678,-72.93482
16416,"277 PORTSEA ST",41.296772,-72.93487
16417,"279 PORTSEA ST",41.296764,-72.93492
16418,"281 PORTSEA ST",41.296757,-72.93497
16419,"420 CONGRESS AV",41.30131,-72.935425
16420,"430 CONGRESS AV",41.30127,-72.93558
16421,NA,NA,NA
16422,"690 HOWARD AV",41.300236,-72.93494
16423,"HOWARD AV",NA,NA
16424,"680 HOWARD AV",41.299885,-72.93486
16425,"672 HOWARD AV",41.299603,-72.9348
16426,"289 WASHINGTON AV",NA,NA
16427,"299 WASHINGTON AV",NA,NA
16428,"307 WASHINGTON AV",NA,NA
16429,"9 DAGGETT ST",41.298817,-72.93557
16430,"13 DAGGETT ST",41.29885,-72.93561
16431,"17 DAGGETT ST",41.29889,-72.935646
16432,"27 DAGGETT ST",41.298977,-72.93575
16433,"31 DAGGETT ST",41.29901,-72.9358
16434,"69 DAGGETT ST",41.299347,-72.936195
16435,"514 CONGRESS AV",41.300854,-72.93706
16436,"500 CONGRESS AV",41.300922,-72.93682
16437,"660 HOWARD AV",41.299126,-72.93468
16438,"644 HOWARD AV",41.29856,-72.93449
16439,"640 HOWARD AV",41.29849,-72.93447
16440,"634 HOWARD AV",41.29838,-72.93444
16441,"630 HOWARD AV",41.29831,-72.93442
16442,"626 HOWARD AV",41.298237,-72.934395
16443,"622 HOWARD AV",41.298164,-72.93438
16444,NA,NA,NA
16445,"295 COLUMBUS AV",41.297783,-72.935074
16446,NA,NA,NA
16447,"307 COLUMBUS AV",41.297768,-72.93558
16448,"350 WASHINGTON AV",NA,NA
16449,"338 WASHINGTON AV",NA,NA
16450,"332 WASHINGTON AV",NA,NA
16451,"326 WASHINGTON AV",NA,NA
16452,"226 CEDAR ST",41.298786,-72.93203
16453,"229 COLUMBUS AV",41.298103,-72.93254
16454,"219 COLUMBUS AV",41.298138,-72.93235
16455,"225 COLUMBUS AV",41.298115,-72.932465
16456,"233 COLUMBUS AV",41.29809,-72.932625
16457,"237 COLUMBUS AV",41.298077,-72.9327
16458,"241 COLUMBUS AV",41.298065,-72.932785
16459,"245 COLUMBUS AV",41.29805,-72.93286
16460,"249 COLUMBUS AV",41.29801,-72.93311
16461,"257 COLUMBUS AV",41.297962,-72.93341
16462,"261 COLUMBUS AV",41.297935,-72.93356
16463,"619 HOWARD AV",41.29788,-72.93428
16464,"627 HOWARD AV",41.29809,-72.93434
16465,"633 HOWARD AV",41.29825,-72.93439
16466,"MINOR ST",NA,NA
16467,"637 HOWARD AV",41.298355,-72.93442
16468,"154 MINOR ST",41.2988,-72.93339
16469,"134 MINOR ST",41.298866,-72.93297
16470,"128 MINOR ST",41.298885,-72.932846
16471,"124 MINOR ST",41.2989,-72.93276
16472,NA,NA,NA
16473,"156 WASHINGTON AV",NA,NA
16474,"250 CEDAR ST",41.299988,-72.93256
16475,"232 CEDAR ST",41.29912,-72.932106
16476,"149 MINOR ST",41.298832,-72.933266
16477,"649 HOWARD AV",41.298717,-72.934525
16478,"169 WASHINGTON AV",NA,NA
16479,"225 WASHINGTON AV",NA,NA
16480,"691 HOWARD AV",41.299675,-72.9348
16481,"701 HOWARD AV",41.300026,-72.934875
16482,"40 GILBERT ST",41.300972,-72.93397
16483,"370 CONGRESS AV",41.30162,-72.93437
16484,"156 DAVENPORT AV",41.302555,-72.93826
16485,NA,NA,NA
16486,NA,NA,NA
16487,NA,NA,NA
16488,NA,NA,NA
16489,NA,NA,NA
16490,NA,NA,NA
16491,NA,NA,NA
16492,NA,NA,NA
16493,NA,NA,NA
16494,NA,NA,NA
16495,NA,NA,NA
16496,NA,NA,NA
16497,NA,NA,NA
16498,NA,NA,NA
16499,NA,NA,NA
16500,NA,NA,NA
16501,NA,NA,NA
16502,NA,NA,NA
16503,NA,NA,NA
16504,NA,NA,NA
16505,NA,NA,NA
16506,NA,NA,NA
16507,NA,NA,NA
16508,"33 ASYLUM ST",41.30146,-72.93894
16509,"168 DAVENPORT AV",41.302372,-72.93883
16510,"166 DAVENPORT AV",41.3024,-72.938736
16511,"162 DAVENPORT AV",41.302456,-72.93856
16512,"130 DAVENPORT AV",41.3028,-72.937515
16513,"28 VERNON ST",NA,NA
16514,"26 VERNON ST",NA,NA
16515,"22 VERNON ST",NA,NA
16516,"20 VERNON ST",NA,NA
16517,"16 VERNON ST",NA,NA
16518,"14 VERNON ST",NA,NA
16519,"12 VERNON ST",NA,NA
16520,"8 VERNON ST",NA,NA
16521,"495 CONGRESS AV",41.300938,-72.93681
16522,"517 CONGRESS AV",41.300816,-72.93723
16523,"21 WARD ST",41.301304,-72.93784
16524,"23 WARD ST",41.301346,-72.93787
16525,"33 WARD ST",41.30157,-72.937965
16526,"37 WARD ST",41.30166,-72.93801
16527,"43 WARD ST",41.301792,-72.938065
16528,"47 WARD ST",41.30188,-72.93811
16529,"53 WARD ST",41.302013,-72.93817
16530,"148 DAVENPORT AV",41.302628,-72.938034
16531,"146 DAVENPORT AV",41.302647,-72.93797
16532,"138 DAVENPORT AV",41.302723,-72.937744
16533,"134 DAVENPORT AV",41.30276,-72.93763
16534,"800 HOWARD AV",41.30264,-72.93605
16535,"780 HOWARD AV",41.30222,-72.93581
16536,"760 HOWARD AV",41.301796,-72.93556
16537,"457 CONGRESS AV",41.30115,-72.93604
16538,"CONGRESS AV",NA,NA
16539,"463 CONGRESS AV",41.30113,-72.936134
16540,"VERNON ST",NA,NA
16541,"11 VERNON ST",NA,NA
16542,"15 VERNON ST",NA,NA
16543,"17 VERNON ST",NA,NA
16544,"19 VERNON ST",NA,NA
16545,"23 VERNON ST",NA,NA
16546,"VERNON ST",NA,NA
16547,"27 VERNON ST",NA,NA
16548,"122 DAVENPORT AV",41.302883,-72.93727
16549,"116 DAVENPORT AV",41.3029,-72.937225
16550,"112 DAVENPORT AV",41.302906,-72.9372
16551,NA,NA,NA
16552,"48 SYLVAN AV",41.304638,-72.94005
16553,"46 SYLVAN AV",41.30465,-72.93994
16554,NA,NA,NA
16555,NA,NA,NA
16556,NA,NA,NA
16557,"169 DAVENPORT AV",41.302284,-72.93914
16558,"65 ASYLUM ST",41.3032,-72.93985
16559,"69 ASYLUM ST",41.30336,-72.93993
16560,"73 ASYLUM ST",41.30352,-72.94002
16561,NA,NA,NA
16562,NA,NA,NA
16563,NA,NA,NA
16564,NA,NA,NA
16565,NA,NA,NA
16566,NA,NA,NA
16567,NA,NA,NA
16568,"24 SYLVAN AV",41.30481,-72.938576
16569,"58 VERNON ST",NA,NA
16570,NA,NA,NA
16571,"56 VERNON ST",NA,NA
16572,"54 VERNON ST",NA,NA
16573,"52 VERNON ST",NA,NA
16574,"48 VERNON ST",NA,NA
16575,"46 VERNON ST",NA,NA
16576,"44 VERNON ST",NA,NA
16577,"42 VERNON ST",NA,NA
16578,"40 VERNON ST",NA,NA
16579,"38 VERNON ST",NA,NA
16580,"36 VERNON ST",NA,NA
16581,"34 VERNON ST",NA,NA
16582,"127 DAVENPORT AV",41.302826,-72.93746
16583,"133 DAVENPORT AV",41.30277,-72.93764
16584,"135 DAVENPORT AV",41.30275,-72.93769
16585,"143 DAVENPORT AV",41.302677,-72.93792
16586,"145 DAVENPORT AV",41.302658,-72.93798
16587,"85 WARD ST",41.303013,-72.93865
16588,"89 WARD ST",41.303104,-72.9387
16589,"93 WARD ST",41.303196,-72.93874
16590,"97 WARD ST",41.30329,-72.93879
16591,"101 WARD ST",41.303383,-72.938835
16592,"105 WARD ST",41.303474,-72.93888
16593,"109 WARD ST",41.303566,-72.938934
16594,"113 WARD ST",41.303658,-72.93898
16595,"117 WARD ST",41.30375,-72.939026
16596,"121 WARD ST",41.30384,-72.93907
16597,"127 WARD ST",41.303978,-72.93914
16598,"131 WARD ST",41.304073,-72.939186
16599,"135 WARD ST",41.304165,-72.93924
16600,"34 SYLVAN AV",41.304737,-72.939186
16601,"32 SYLVAN AV",41.304752,-72.939064
16602,"30 SYLVAN AV",41.304768,-72.93894
16603,"28 SYLVAN AV",41.304783,-72.93882
16604,"886 HOWARD AV",NA,NA
16605,"878 HOWARD AV",41.304657,-72.93707
16606,"868 HOWARD AV",41.304394,-72.93697
16607,"860 HOWARD AV",41.30413,-72.936844
16608,"856 HOWARD AV",41.304043,-72.936806
16609,"850 HOWARD AV",41.303913,-72.93674
16610,"846 HOWARD AV",41.303825,-72.93669
16611,"842 HOWARD AV",41.303738,-72.93665
16612,"840 HOWARD AV",41.303696,-72.93663
16613,"836 HOWARD AV",41.303608,-72.936584
16614,"HOWARD AV",NA,NA
16615,"99 DAVENPORT AV",41.302948,-72.937126
16616,"103 DAVENPORT AV",41.302937,-72.93716
16617,"109 DAVENPORT AV",41.30292,-72.937195
16618,"111 DAVENPORT AV",41.302917,-72.93721
16619,"117 DAVENPORT AV",41.302902,-72.93725
16620,"119 DAVENPORT AV",41.3029,-72.93726
16621,"31 VERNON ST",NA,NA
16622,"35 VERNON ST",NA,NA
16623,"37 VERNON ST",NA,NA
16624,"41 VERNON ST",NA,NA
16625,"43 VERNON ST",NA,NA
16626,"45 VERNON ST",NA,NA
16627,"47 VERNON ST",NA,NA
16628,"49 VERNON ST",NA,NA
16629,"51 VERNON ST",NA,NA
16630,"55 VERNON ST",NA,NA
16631,"14 SYLVAN AV",41.30489,-72.93795
16632,"8 SYLVAN AV",41.304935,-72.93763
16633,"367 CEDAR ST",41.302467,-72.93384
16634,"1 PARK ST",NA,NA
16635,"10 YORK ST",41.30403,-72.9348
16636,"34 PARK ST",41.304737,-72.936615
16637,"OAK ST",NA,NA
16638,"8 PARK ST",NA,NA
16639,"318 OAK ST",NA,NA
16640,"17 PARK ST",NA,NA
16641,"30 YORK ST",41.30454,-72.934456
16642,"1 HOWE ST",41.306168,-72.93757
16643,NA,NA,NA
16644,"454 GEORGE ST",41.307583,-72.93643
16645,"442 GEORGE ST",41.307426,-72.93605
16646,"438 GEORGE ST",41.307377,-72.93593
16647,"434 GEORGE ST",41.307323,-72.9358
16648,"430 GEORGE ST",41.307274,-72.93568
16649,"426 GEORGE ST",41.30722,-72.93555
16650,"424 GEORGE ST",41.307198,-72.935486
16651,"104 PARK ST",NA,NA
16652,"98 PARK ST",NA,NA
16653,"84 PARK ST",41.306335,-72.935455
16654,"17 HOWE ST",41.307278,-72.93699
16655,"19 HOWE ST",41.307365,-72.93693
16656,"45 HOWE ST",41.308537,-72.93603
16657,"402 CROWN ST",41.308117,-72.93481
16658,"400 CROWN ST",41.308105,-72.934784
16659,"392 CROWN ST",41.30807,-72.9347
16660,"386 CROWN ST",41.308044,-72.93463
16661,"382 CROWN ST",41.308025,-72.93459
16662,"380 CROWN ST",41.308018,-72.93457
16663,"378 CROWN ST",41.308006,-72.93455
16664,"374 CROWN ST",41.30799,-72.93451
16665,"370 CROWN ST",41.307972,-72.93446
16666,"134 PARK ST",41.307446,-72.934616
16667,"130 PARK ST",41.307335,-72.9347
16668,"421 GEORGE ST",41.307156,-72.93535
16669,"425 GEORGE ST",41.307205,-72.93548
16670,"445 GEORGE ST",41.307465,-72.93611
16671,"447 GEORGE ST",41.307487,-72.93617
16672,"451 GEORGE ST",41.30754,-72.9363
16673,"455 GEORGE ST",41.30759,-72.93643
16674,"33 HOWE ST",41.30802,-72.93643
16675,"37 HOWE ST",41.308193,-72.936295
16676,"39 HOWE ST",41.308277,-72.93623
16677,"41 HOWE ST",41.308365,-72.936165
16678,"49 HOWE ST",41.308777,-72.93587
16679,"1226 CHAPEL ST",41.309242,-72.93537
16680,"1220 CHAPEL ST",41.309196,-72.935165
16681,"1214 CHAPEL ST",41.30915,-72.93496
16682,"1210 CHAPEL ST",41.30912,-72.93482
16683,"1204 CHAPEL ST",41.309074,-72.934616
16684,"1198 CHAPEL ST",41.30903,-72.93441
16685,"1184 CHAPEL ST",41.30889,-72.93379
16686,"PARK ST",NA,NA
16687,"1182 CHAPEL ST",41.308872,-72.93371
16688,"1180 CHAPEL ST",41.308853,-72.933624
16689,"174 PARK ST",41.30854,-72.93381
16690,"170 PARK ST",41.308445,-72.933876
16691,"166 PARK ST",41.30835,-72.93394
16692,"162 PARK ST",41.308254,-72.934006
16693,"371 CROWN ST",41.30797,-72.934425
16694,"377 CROWN ST",41.308014,-72.93453
16695,"379 CROWN ST",41.30803,-72.93457
16696,"387 CROWN ST",41.30809,-72.934715
16697,"391 CROWN ST",41.30812,-72.93479
16698,"395 CROWN ST",41.30815,-72.93486
16699,"397 CROWN ST",41.308167,-72.9349
16700,"401 CROWN ST",41.308197,-72.93497
16701,"363 CROWN ST",41.307808,-72.93403
16702,"155 PARK ST",41.307964,-72.9342
16703,"161 PARK ST",41.308098,-72.9341
16704,"165 PARK ST",41.30819,-72.93404
16705,"169 PARK ST",41.308277,-72.933975
16706,"173 PARK ST",41.30837,-72.933914
16707,"177 PARK ST",41.308456,-72.933846
16708,"1174 CHAPEL ST",41.308804,-72.93339
16709,"1170 CHAPEL ST",41.30877,-72.93324
16710,"1166 CHAPEL ST",41.30874,-72.9331
16711,"1156 CHAPEL ST",41.30865,-72.93269
16712,"150 YORK ST",41.30782,-72.93207
16713,"150 YORK ST",41.30782,-72.93207
16714,"1150 CHAPEL ST",41.30861,-72.93251
16715,"1144 CHAPEL ST",41.30857,-72.93233
16716,"1142 CHAPEL ST",41.308556,-72.93227
16717,"1126 CHAPEL ST",41.308453,-72.93178
16718,"170 YORK ST",41.30821,-72.93177
16719,"168 YORK ST",41.308167,-72.9318
16720,"166 YORK ST",41.30813,-72.93183
16721,"148 YORK ST",41.307777,-72.9321
16722,"146 YORK ST",41.30774,-72.93213
16723,"142 YORK ST",41.307663,-72.93219
16724,"321 CROWN ST",41.307117,-72.93229
16725,"333 CROWN ST",41.307343,-72.93284
16726,"337 CROWN ST",41.307415,-72.93302
16727,"341 CROWN ST",41.307472,-72.93317
16728,"353 CROWN ST",41.307644,-72.93361
16729,"359 CROWN ST",41.307728,-72.93382
16730,"1217 CHAPEL ST",41.30919,-72.935074
16731,"65 HOWE ST",41.30956,-72.935326
16732,NA,NA,NA
16733,NA,NA,NA
16734,NA,NA,NA
16735,NA,NA,NA
16736,NA,NA,NA
16737,NA,NA,NA
16738,"85 HOWE ST",41.310413,-72.93463
16739,"87 HOWE ST",41.310505,-72.934555
16740,"89 HOWE ST",41.310593,-72.93449
16741,"38 EDGEWOOD AV",41.3105,-72.93419
16742,NA,NA,NA
16743,NA,NA,NA
16744,NA,NA,NA
16745,NA,NA,NA
16746,NA,NA,NA
16747,"16 EDGEWOOD AV",41.31015,-72.933334
16748,"12 EDGEWOOD AV",41.31009,-72.9332
16749,"228 PARK ST",41.309788,-72.93288
16750,"210 PARK ST",NA,NA
16751,"PARK ST",NA,NA
16752,"206 PARK ST",41.30934,-72.93321
16753,"202 PARK ST",41.30926,-72.93327
16754,"PARK ST",NA,NA
16755,"196 PARK ST",41.30914,-72.933365
16756,"1179 CHAPEL ST",41.308865,-72.93362
16757,"1187 CHAPEL ST",41.308926,-72.9339
16758,"1191 CHAPEL ST",41.30896,-72.934044
16759,"1195 CHAPEL ST",41.30901,-72.93427
16760,NA,NA,NA
16761,NA,NA,NA
16762,NA,NA,NA
16763,"1201 CHAPEL ST",41.30906,-72.934494
16764,"32 EDGEWOOD AV",41.310417,-72.93397
16765,"1203 CHAPEL ST",41.309074,-72.93456
16766,"1171 CHAPEL ST",41.308796,-72.93331
16767,"201 PARK ST",41.309036,-72.933426
16768,"205 PARK ST",41.30909,-72.93339
16769,"205 PARK ST",41.30909,-72.93339
16770,"213 PARK ST",41.309196,-72.93331
16771,"217 PARK ST",41.309246,-72.933266
16772,"225 PARK ST",41.309353,-72.93319
16773,"YORK ST",NA,NA
16774,"YORK ST",NA,NA
16775,"256 YORK ST",41.310135,-72.93039
16776,"240 YORK ST",41.30982,-72.93061
16777,"316 ELM ST",41.311222,-72.93159
16778,"310 ELM ST",41.310936,-72.9307
16779,"296 ELM ST",41.31116,-72.93142
16780,"304 ELM ST",NA,NA
16781,"272 ELM ST",41.310936,-72.9307
16782,"260 ELM ST",41.310806,-72.93037
16783,"266 YORK ST",41.31033,-72.930244
16784,"264 YORK ST",41.31029,-72.930275
16785,"ELM ST",NA,NA
16786,"260 YORK ST",41.31021,-72.93033
16787,"232 YORK ST",41.30966,-72.930725
16788,"224 YORK ST",41.309505,-72.93083
16789,"214 YORK ST",41.309307,-72.93098
16790,"220 YORK ST",41.309425,-72.93089
16791,"212 YORK ST",41.30927,-72.931
16792,"204 YORK ST",41.309113,-72.931114
16793,"215 PARK ST",41.30922,-72.93329
16794,"YORK ST",NA,NA
16795,"202 YORK ST",41.30907,-72.931145
16796,"200 YORK ST",41.309032,-72.931175
16797,"194 YORK ST",41.308914,-72.93126
16798,"182 YORK ST",41.308678,-72.93143
16799,"1145 CHAPEL ST",41.308594,-72.93239
16800,"1151 CHAPEL ST",41.30863,-72.93257
16801,"1157 CHAPEL ST",41.308674,-72.932755
16802,"PARK ST",NA,NA
16803,"91 HOWE ST",41.310722,-72.93439
16804,"95 HOWE ST",41.310867,-72.93428
16805,"97 HOWE ST",41.31094,-72.93423
16806,"101 HOWE ST",41.311085,-72.93412
16807,"103 HOWE ST",41.311157,-72.93407
16808,"105 HOWE ST",41.31123,-72.93402
16809,"107 HOWE ST",41.311302,-72.93397
16810,"109 HOWE ST",41.311375,-72.933914
16811,"111 HOWE ST",41.311447,-72.93386
16812,"115 HOWE ST",41.311592,-72.933754
16813,"372 ELM ST",41.311737,-72.933044
16814,"366 ELM ST",41.3117,-72.93294
16815,"362 ELM ST",41.311672,-72.93287
16816,"356 ELM ST",41.311638,-72.93277
16817,"40 LYNWOOD PL",41.31083,-72.93322
16818,"36 LYNWOOD PL",41.31078,-72.93326
16819,"34 LYNWOOD PL",41.310757,-72.93327
16820,"28 LYNWOOD PL",41.310688,-72.93332
16821,"26 LYNWOOD PL",41.310665,-72.933334
16822,"22 LYNWOOD PL",41.31062,-72.93337
16823,"18 LYNWOOD PL",41.310574,-72.9334
16824,"16 LYNWOOD PL",41.31055,-72.93342
16825,"27 EDGEWOOD AV",41.31031,-72.93367
16826,"33 EDGEWOOD AV",41.310387,-72.93387
16827,"37 EDGEWOOD AV",41.31044,-72.934
16828,"21 EDGEWOOD AV",41.3102,-72.93342
16829,"19 LYNWOOD PL",41.310585,-72.93338
16830,"21 LYNWOOD PL",41.310608,-72.93336
16831,"23 LYNWOOD PL",41.31063,-72.93334
16832,"25 LYNWOOD PL",41.310654,-72.93333
16833,"33 LYNWOOD PL",41.310745,-72.933266
16834,"35 LYNWOOD PL",41.31077,-72.93325
16835,"37 LYNWOOD PL",41.31079,-72.93323
16836,"350 ELM ST",41.311546,-72.93252
16837,"348 ELM ST",41.311523,-72.93244
16838,"344 ELM ST",41.311474,-72.932304
16839,"340 ELM ST",41.31142,-72.93216
16840,"338 ELM ST",41.311398,-72.93209
16841,"278 PARK ST",41.311035,-72.931915
16842,"274 PARK ST",41.310947,-72.931984
16843,"272 PARK ST",41.310905,-72.93202
16844,"268 PARK ST",41.310818,-72.93208
16845,"260 PARK ST",41.31064,-72.93222
16846,"248 PARK ST",41.310375,-72.93243
16847,"246 PARK ST",41.310333,-72.93246
16848,"234 PARK ST",41.310066,-72.93266
16849,"15 EDGEWOOD AV",41.310123,-72.93324
16850,"15 EDGEWOOD AV",41.310123,-72.93324
16851,"17 EDGEWOOD AV",41.31015,-72.933304
16852,"371 ELM ST",41.31173,-72.93299
16853,"127 HOWE ST",41.31198,-72.933464
16854,"129 HOWE ST",41.311996,-72.93346
16855,"131 HOWE ST",41.312008,-72.93345
16856,"100 BROADWAY",41.400993,-72.8933
16857,"90 BROADWAY",41.31245,-72.93228
16858,"ELM ST",NA,NA
16859,"88 BROADWAY",41.312565,-72.93242
16860,"ELM ST",NA,NA
16861,"357 ELM ST",41.311646,-72.93276
16862,"84 BROADWAY",41.40126,-72.89343
16863,"BROADWAY",NA,NA
16864,"80 BROADWAY",41.40133,-72.89346
16865,"70 BROADWAY",41.312065,-72.931816
16866,"343 ELM ST",41.31153,-72.932434
16867,"345 ELM ST",41.31154,-72.932465
16868,"349 ELM ST",41.31156,-72.93252
16869,"361 ELM ST",41.31167,-72.93282
16870,"367 ELM ST",41.311707,-72.93292
16871,"78 ASHMUN ST",41.31515,-72.92886
16872,"74 ASHMUN ST",41.315037,-72.92884
16873,"68 ASHMUN ST",41.314865,-72.928795
16874,"64 ASHMUN ST",41.31475,-72.928764
16875,"60 ASHMUN ST",41.314636,-72.928734
16876,"50 ASHMUN ST",41.31423,-72.928635
16877,"90 YORK SQUARE PL",41.31398,-72.92971
16878,"70 YORK SQUARE PL",41.313816,-72.93002
16879,"9 DIXWELL AV",41.313408,-72.93237
16880,"17 DIXWELL AV",41.31354,-72.932396
16881,"27 DIXWELL AV",41.313713,-72.93242
16882,"10 LAKE PL",41.315166,-72.929214
16883,"WEBSTER ST",NA,NA
16884,"45 BRISTOL ST",41.31612,-72.9296
16885,"65 BRISTOL ST",41.316017,-72.92999
16886,"67 BRISTOL ST",41.316006,-72.93003
16887,"69 BRISTOL ST",41.315998,-72.93007
16888,"71 BRISTOL ST",41.315987,-72.93011
16889,"73 BRISTOL ST",41.315975,-72.930145
16890,"77 BRISTOL ST",41.315956,-72.93022
16891,"79 BRISTOL ST",41.315945,-72.93026
16892,"85 BRISTOL ST",41.31591,-72.930374
16893,"89 BRISTOL ST",41.31589,-72.93045
16894,"91 BRISTOL ST",41.31588,-72.93049
16895,"97 BRISTOL ST",41.31585,-72.9306
16896,"101 BRISTOL ST",41.315826,-72.93068
16897,"105 BRISTOL ST",41.315807,-72.930756
16898,"109 BRISTOL ST",41.315784,-72.93083
16899,"111 BRISTOL ST",41.315777,-72.93087
16900,"117 BRISTOL ST",41.315742,-72.930984
16901,"123 BRISTOL ST",41.315712,-72.9311
16902,"127 BRISTOL ST",41.31569,-72.931175
16903,"131 BRISTOL ST",41.31567,-72.93126
16904,"135 BRISTOL ST",41.315647,-72.931335
16905,"81 DIXWELL AV",41.31532,-72.93287
16906,"95 DIXWELL AV",41.315628,-72.93295
16907,"101 DIXWELL AV",41.31576,-72.93299
16908,"103 DIXWELL AV",41.31589,-72.93302
16909,"119 DIXWELL AV",41.316296,-72.933136
